pathway	external_id	source	pvalue	fdr
993	Signaling events mediated by PTP1B	ptp1bpathway	PID	0.0440804760654349	0.203732121794315
994	FoxO family signaling	foxopathway	PID	0.0441197666805118	0.203732121794315
995	CXCR4-mediated signaling events	cxcr4_pathway	PID	0.0455209263829568	0.209991007133439
996	Ephrin B reverse signaling	ephrinbrevpathway	PID	0.0467350309701215	0.214513792152858
997	segmentation clock	hespathway	BioCarta	0.0467350309701215	0.214513792152858
998	Sema4D in semaphorin signaling	R-HSA-400685	Reactome	0.0467350309701215	0.214513792152858
999	ADP signalling through P2Y purinoceptor 1	R-HSA-418592	Reactome	0.0467350309701215	0.214513792152858
1000	Miscellaneous transport and binding events	R-HSA-5223345	Reactome	0.0467350309701215	0.214513792152858
1001	Notch	None	INOH	0.0481062896773814	0.220587282336844
1002	pdgf signaling pathway	pdgfpathway	BioCarta	0.0492554992353454	0.224957951731577
1003	RNA Pol II CTD phosphorylation and interaction with CE during HIV infection	R-HSA-167160	Reactome	0.0492554992353454	0.224957951731577
1004	RNA Pol II CTD phosphorylation and interaction with CE	R-HSA-77075	Reactome	0.0492554992353454	0.224957951731577
1005	Transcriptional activation of mitochondrial biogenesis	R-HSA-2151201	Reactome	0.0492554992353454	0.224957951731577
1006	LncRNA involvement in canonical Wnt signaling and colorectal cancer	WP4258	Wikipathways	0.0495698497667847	0.226168598836523
1007	p53 signaling pathway	path:hsa04115	KEGG	0.049752704873285	0.226777473056979
1008	Toxoplasmosis	path:hsa05145	KEGG	0.050541036147729	0.229489938493885
1009	BCR	Pathway_BCR	NetPath	0.0506044862984753	0.229489938493885
1010	Hedgehog Signaling Pathway	WP47	Wikipathways	0.0509477663018016	0.229489938493885
1011	Metabolism of nitric oxide	R-HSA-202131	Reactome	0.0509477663018016	0.229489938493885
1012	eNOS activation and regulation	R-HSA-203765	Reactome	0.0509477663018016	0.229489938493885
1013	Regulated Necrosis	R-HSA-5218859	Reactome	0.0509477663018016	0.229489938493885
1014	RIPK1-mediated regulated necrosis	R-HSA-5213460	Reactome	0.0509477663018016	0.229489938493885
1015	human cytomegalovirus and map kinase pathways	hcmvpathway	BioCarta	0.0509477663018016	0.229489938493885
1016	control of skeletal myogenesis by hdac and calcium/calmodulin-dependent kinase (camk)	hdacpathway	BioCarta	0.0509477663018016	0.229489938493885
1017	MAP3K8 (TPL2)-dependent MAPK1/3 activation	R-HSA-5684264	Reactome	0.0509477663018016	0.229489938493885
1018	GRB2 events in ERBB2 signaling	R-HSA-1963640	Reactome	0.0509477663018016	0.229489938493885
1019	Synthesis of PIPs at the early endosome membrane	R-HSA-1660516	Reactome	0.0509477663018016	0.229489938493885
1020	Citrate cycle (TCA cycle)	path:hsa00020	KEGG	0.0511313660707473	0.229865788701988
1021	Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling	WP3850	Wikipathways	0.0511313660707473	0.229865788701988
1022	Human Thyroid Stimulating Hormone (TSH) signaling pathway	WP2032	Wikipathways	0.0512816723306872	0.230315925633908
1023	Nonalcoholic fatty liver disease	WP4396	Wikipathways	0.0517365854092084	0.232127244472619
1024	mRNA surveillance pathway	path:hsa03015	KEGG	0.0517861216426932	0.232127244472619
1025	Influenza Infection	R-HSA-168254	Reactome	0.0519815443731041	0.232610648753987
1026	RHO GTPase Effectors	R-HSA-195258	Reactome	0.0519953214861854	0.232610648753987
1027	role of egf receptor transactivation by gpcrs in cardiac hypertrophy	cardiacegfpathway	BioCarta	0.0524879678080875	0.234130002176017
1028	Signaling by NOTCH2	R-HSA-1980145	Reactome	0.0524879678080875	0.234130002176017
1029	Glucagon-type ligand receptors	R-HSA-420092	Reactome	0.0524879678080875	0.234130002176017
1030	Insulin resistance	path:hsa04931	KEGG	0.0530420260284904	0.236142482512872
1031	Purine nucleotides nucleosides metabolism	None	INOH	0.0530420260284904	0.236142482512872
1032	Lysosome	path:hsa04142	KEGG	0.0532407084156502	0.236797336848677
1033	GPCR Adenosine A2A receptor	None	INOH	0.0534242947206221	0.237154267666978
1034	IGF signaling	None	INOH	0.0534242947206221	0.237154267666978
1035	Metabolic reprogramming in colon cancer	WP4290	Wikipathways	0.0543344769014661	0.240187178249359
1036	IL-2 Signaling Pathway	WP49	Wikipathways	0.0543344769014661	0.240187178249359
1037	Viral Messenger RNA Synthesis	R-HSA-168325	Reactome	0.0543344769014661	0.240187178249359
1038	Pre-NOTCH Expression and Processing	R-HSA-1912422	Reactome	0.0543344769014661	0.240187178249359
1039	Signaling by Retinoic Acid	R-HSA-5362517	Reactome	0.0544214957253451	0.240187178249359
1040	Sphingolipid de novo biosynthesis	R-HSA-1660661	Reactome	0.0544214957253451	0.240187178249359
1041	Glibenclamide Action Pathway	SMP00460	SMPDB	0.0554437405395553	0.241219686328492
1042	Gliclazide Action Pathway	SMP00461	SMPDB	0.0554437405395553	0.241219686328492
1043	Intracellular Signalling Through PGD2 receptor and Prostaglandin D2	SMP00343	SMPDB	0.0554437405395553	0.241219686328492
1044	Pancreas Function	SMP00643	SMPDB	0.0554437405395553	0.241219686328492
1045	Repaglinide Action Pathway	SMP00454	SMPDB	0.0554437405395553	0.241219686328492
1046	Nateglinide Action Pathway	SMP00453	SMPDB	0.0554437405395553	0.241219686328492
1047	tRNA modification in the mitochondrion	R-HSA-6787450	Reactome	0.0554437405395553	0.241219686328492
1048	Glypican 3 network	glypican_3pathway	PID	0.0554437405395553	0.241219686328492
1049	Protein repair	R-HSA-5676934	Reactome	0.0554437405395553	0.241219686328492
1050	Negative feedback regulation of MAPK pathway	R-HSA-5674499	Reactome	0.0554437405395553	0.241219686328492
1051	Pre-NOTCH Processing in the Endoplasmic Reticulum	R-HSA-1912399	Reactome	0.0554437405395553	0.241219686328492
1052	TLR3-mediated TICAM1-dependent programmed cell death	R-HSA-9013957	Reactome	0.0554437405395553	0.241219686328492
1053	ethanol degradation IV	PWY66-162	HumanCyc	0.0554437405395553	0.241219686328492
1054	Alternative NF-kappaB pathway	nfkappabalternativepathway	PID	0.0554437405395553	0.241219686328492
1055	pyrimidine ribonucleosides degradation	PWY-7209	HumanCyc	0.0554437405395553	0.241219686328492
1056	LDL clearance	R-HSA-8964038	Reactome	0.0562837183368705	0.243719119968147
1057	akt signaling pathway	aktpathway	BioCarta	0.0562837183368705	0.243719119968147
1058	role of mal in rho-mediated activation of srf	malpathway	BioCarta	0.0562837183368705	0.243719119968147
1059	RHO GTPases Activate ROCKs	R-HSA-5627117	Reactome	0.0562837183368705	0.243719119968147
1060	VEGFR2 mediated cell proliferation	R-HSA-5218921	Reactome	0.0562837183368705	0.243719119968147
1061	B Cell Receptor Signaling Pathway	WP23	Wikipathways	0.056981154409335	0.24608257843832
1062	IL-5 signaling	None	INOH	0.0573120427779006	0.24608257843832
1063	Alpha6 beta4 integrin-ligand interactions	integrin4_pathway	PID	0.0573120427779006	0.24608257843832
1064	eNOS activation	R-HSA-203615	Reactome	0.0573120427779006	0.24608257843832
1065	epo signaling pathway	epopathway	BioCarta	0.0573120427779006	0.24608257843832
1066	Establishment of Sister Chromatid Cohesion	R-HSA-2468052	Reactome	0.0573120427779006	0.24608257843832
1067	GAB1 signalosome	R-HSA-180292	Reactome	0.0573120427779006	0.24608257843832
1068	3-oxo-10R-octadecatrienoate beta-oxidation	3-oxo-10R-octadecatrienoate beta-oxidation	EHMN	0.0573120427779006	0.24608257843832
1069	CMP phosphorylation	PWY-7205	HumanCyc	0.0573120427779006	0.24608257843832
1070	Pertussis	path:hsa05133	KEGG	0.0574326175991709	0.246369826897378
1071	Class B/2 (Secretin family receptors)	R-HSA-373080	Reactome	0.058342230104044	0.250038129017332
1072	Parkin-Ubiquitin Proteasomal System pathway	WP2359	Wikipathways	0.0585532179063591	0.250474622730837
1073	Primary Focal Segmental Glomerulosclerosis FSGS	WP2572	Wikipathways	0.0585532179063591	0.250474622730837
1074	NAD+ biosynthetic pathways	WP3645	Wikipathways	0.0601737563344372	0.256450827832002
1075	Vitamin D in inflammatory diseases	WP4482	Wikipathways	0.0601737563344372	0.256450827832002
1076	hypoxia and p53 in the cardiovascular system	p53hypoxiapathway	BioCarta	0.0601737563344372	0.256450827832002
1077	ERK/MAPK targets	R-HSA-198753	Reactome	0.0601737563344372	0.256450827832002
1078	Signaling by TGF-beta Receptor Complex	R-HSA-170834	Reactome	0.0607442414365496	0.258641992758593
1079	regulation of eif-4e and p70s6 kinase	eif4pathway	BioCarta	0.0629638986860472	0.267101936200514
1080	skeletal muscle hypertrophy is regulated via akt-mtor pathway	igf1mtorpathway	BioCarta	0.0629638986860472	0.267101936200514
1081	tpo signaling pathway	tpopathway	BioCarta	0.0629638986860472	0.267101936200514
1082	gluconeogenesis	PWY66-399	HumanCyc	0.0629638986860472	0.267101936200514
1083	C-type lectin receptors (CLRs)	R-HSA-5621481	Reactome	0.0639984853206481	0.271240117840974
1084	RANKL-RANK (Receptor activator of NFKB (ligand)) Signaling Pathway	WP2018	Wikipathways	0.0646768723593815	0.273358051684679
1085	TGF-beta Receptor Signaling	WP560	Wikipathways	0.0646768723593815	0.273358051684679
1086	t cell receptor signaling pathway	tcrpathway	BioCarta	0.0646768723593815	0.273358051684679
1087	Wnt signaling network	wnt_signaling_pathway	PID	0.0649091567503035	0.273584049112849
1088	influence of ras and rho proteins on g1 to s transition	raccycdpathway	BioCarta	0.0649091567503035	0.273584049112849
1089	IL8- and CXCR1-mediated signaling events	il8cxcr1_pathway	PID	0.0649091567503035	0.273584049112849
1090	Regulation of nuclear beta catenin signaling and target gene transcription	betacatenin_nuc_pathway	PID	0.0654565794862354	0.275385609387553
1091	Glucocorticoid receptor regulatory network	reg_gr_pathway	PID	0.0654565794862354	0.275385609387553
1092	Autophagy - animal	path:hsa04140	KEGG	0.0657725115512652	0.276295827125221
1093	Metabolism of carbohydrates	R-HSA-71387	Reactome	0.0657933200540014	0.276295827125221
1094	Toll-like Receptor Signaling	WP3858	Wikipathways	0.0661988418836712	0.277744683954343
1095	Regulation of Microtubule Cytoskeleton	WP2038	Wikipathways	0.0667765853659596	0.278456598523314
1096	Presenilin action in Notch and Wnt signaling	ps1pathway	PID	0.0667765853659596	0.278456598523314
1097	fig-met-1-last-solution	WP3961	Wikipathways	0.0667835155477582	0.278456598523314
1098	Activation of RAC1	R-HSA-428540	Reactome	0.0667835155477582	0.278456598523314
1099	sumoylation by ranbp2 regulates transcriptional repression	ranbp2pathway	BioCarta	0.0667835155477582	0.278456598523314
1100	Regulation of TP53 Activity through Association with Co-factors	R-HSA-6804759	Reactome	0.0667835155477582	0.278456598523314
1101	Pancreatic secretion	path:hsa04972	KEGG	0.0668143129581457	0.278456598523314
1102	RNA polymerase II transcribes snRNA genes	R-HSA-6807505	Reactome	0.0669270851392776	0.278456598523314
1103	Signaling of Hepatocyte Growth Factor Receptor	WP313	Wikipathways	0.0669751818670455	0.278456598523314
1104	Signaling by high-kinase activity BRAF mutants	R-HSA-6802948	Reactome	0.0669751818670455	0.278456598523314
1105	IL-6 signaling pathway	WP364	Wikipathways	0.0671889625363432	0.278686517429675
1106	Hedgehog Signaling Pathway	WP4249	Wikipathways	0.0671889625363432	0.278686517429675
1107	RHO GTPases Activate WASPs and WAVEs	R-HSA-5663213	Reactome	0.0673464246734025	0.278686517429675
1108	Ferroptosis	path:hsa04216	KEGG	0.067395999456505	0.278686517429675
1109	Oxidative Damage	WP3941	Wikipathways	0.067395999456505	0.278686517429675
1110	Ferroptosis	WP4313	Wikipathways	0.067395999456505	0.278686517429675
1111	Processing of Capped Intron-Containing Pre-mRNA	R-HSA-72203	Reactome	0.0674554947416926	0.278686517429675
1112	Phagosome	path:hsa04145	KEGG	0.0676335629714699	0.279170911905618
1113	Fibroblast growth factor-1	Pathway_Fibroblast__growth__factor-1	NetPath	0.0684063226533299	0.28148114686554
1114	Vitamin K Metabolism	SMP00464	SMPDB	0.0691131269101227	0.28148114686554
1115	Fosphenytoin (Antiarrhythmic) Metabolism Pathway	SMP00618	SMPDB	0.0691131269101227	0.28148114686554
1116	Secretion of Hydrochloric Acid in Parietal Cells	WP2597	Wikipathways	0.0691131269101227	0.28148114686554
1117	Regulation of TP53 Expression and Degradation	WP3807	Wikipathways	0.0691131269101227	0.28148114686554
1118	pyrimidine ribonucleosides salvage I	PWY-7193	HumanCyc	0.0691131269101227	0.28148114686554
1119	trehalose degradation	PWY0-1182	HumanCyc	0.0691131269101227	0.28148114686554
1120	Regulation of Apoptosis	R-HSA-169911	Reactome	0.0691131269101227	0.28148114686554
1121	Cam-PDE 1 activation	R-HSA-111957	Reactome	0.0691131269101227	0.28148114686554
1122	Role of second messengers in netrin-1 signaling	R-HSA-418890	Reactome	0.0691131269101227	0.28148114686554
1123	PLCG1 events in ERBB2 signaling	R-HSA-1251932	Reactome	0.0691131269101227	0.28148114686554
1124	ALKBH3 mediated reversal of alkylation damage	R-HSA-112126	Reactome	0.0691131269101227	0.28148114686554
1125	Localization of the PINCH-ILK-PARVIN complex to focal adhesions	R-HSA-446343	Reactome	0.0691131269101227	0.28148114686554
1126	myo-inositol de novo biosynthesis	PWY-2301	HumanCyc	0.0691131269101227	0.28148114686554
1127	fatty acid biosynthesis initiation	PWY-5966-1	HumanCyc	0.0691131269101227	0.28148114686554
1128	miR-targeted genes in squamous cell - TarBase	WP2006	Wikipathways	0.0709206242791163	0.288586582837893
1129	AMP-activated Protein Kinase (AMPK) Signaling	WP1403	Wikipathways	0.0713719679152995	0.289909144009933
1130	Regulation of Telomerase	telomerasepathway	PID	0.0713719679152995	0.289909144009933
1131	Viral carcinogenesis	path:hsa05203	KEGG	0.0722630805288538	0.293269265806754
1132	IL-9 Signaling Pathway	WP22	Wikipathways	0.0732776972915708	0.294780570173804
1133	Mitochondrial biogenesis	WP3331	Wikipathways	0.0732776972915708	0.294780570173804
1134	Mitochondrial LC-Fatty Acid Beta-Oxidation	WP368	Wikipathways	0.0732776972915708	0.294780570173804
1135	Canonical and Non-Canonical TGF-B signaling	WP3874	Wikipathways	0.0732776972915708	0.294780570173804
1136	4-hydroxytamoxifen, Dexamethasone, and Retinoic Acids Regulation of p27 Expression	WP3879	Wikipathways	0.0732776972915708	0.294780570173804
1137	Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA	R-HSA-450385	Reactome	0.0732776972915708	0.294780570173804
1138	PKA activation	R-HSA-163615	Reactome	0.0732776972915708	0.294780570173804
1139	Butanoate metabolism	None	INOH	0.0732776972915708	0.294780570173804
1140	PKA activation in glucagon signalling	R-HSA-164378	Reactome	0.0732776972915708	0.294780570173804
1141	Platelet sensitization by LDL	R-HSA-432142	Reactome	0.0732776972915708	0.294780570173804
1142	NCAM signaling for neurite out-growth	R-HSA-375165	Reactome	0.0757355730761444	0.301002198619475
1143	Folate-Alcohol and Cancer Pathway Hypotheses	WP1589	Wikipathways	0.0757423833127437	0.301002198619475
1144	Interleukin-1 Induced Activation of NF-kappa-B	WP3656	Wikipathways	0.0757423833127437	0.301002198619475
1145	Tgif disruption of Shh signaling	WP3674	Wikipathways	0.0757423833127437	0.301002198619475
1146	Ethanol metabolism resulting in production of ROS by CYP2E1	WP4269	Wikipathways	0.0757423833127437	0.301002198619475
1147	Methylation Pathways	WP704	Wikipathways	0.0757423833127437	0.301002198619475
1148	UDP-N-acetyl-D-galactosamine biosynthesis II	PWY-5514	HumanCyc	0.0757423833127437	0.301002198619475
1149	Incretin synthesis, secretion, and inactivation	R-HSA-400508	Reactome	0.0757423833127437	0.301002198619475
1150	YAP1- and WWTR1 (TAZ)-stimulated gene expression	R-HSA-2032785	Reactome	0.0757423833127437	0.301002198619475
1151	sonic hedgehog receptor ptc1 regulates cell cycle	ptc1pathway	BioCarta	0.0757423833127437	0.301002198619475
1152	p75NTR recruits signalling complexes	R-HSA-209543	Reactome	0.0757423833127437	0.301002198619475
1153	p75NTR regulates axonogenesis	R-HSA-193697	Reactome	0.0757423833127437	0.301002198619475
1154	TRIF-mediated programmed cell death	R-HSA-2562578	Reactome	0.0757423833127437	0.301002198619475
1155	Type I hemidesmosome assembly	R-HSA-446107	Reactome	0.0757423833127437	0.301002198619475
1156	Cannabinoid receptor signaling	WP3869	Wikipathways	0.077690663461887	0.303921068832021
1157	superpathway of D-myo-inositol (1,4,5)-trisphosphate metabolism	PWY-6358	HumanCyc	0.077690663461887	0.303921068832021
1158	Mitochondrial calcium ion transport	R-HSA-8949215	Reactome	0.077690663461887	0.303921068832021
1159	PI3K/AKT Signaling in Cancer	R-HSA-2219528	Reactome	0.0781479758693236	0.303921068832021
1160	Signaling by Overexpressed Wild-Type EGFR in Cancer	R-HSA-5638302	Reactome	0.0781984275142955	0.303921068832021
1161	Oncogene Induced Senescence	WP3308	Wikipathways	0.0781984275142955	0.303921068832021
1162	MTF1 activates gene expression	WP4036	Wikipathways	0.0781984275142955	0.303921068832021
1163	NAD phosphorylation and dephosphorylation	NADPHOS-DEPHOS-PWY-1	HumanCyc	0.0781984275142955	0.303921068832021
1164	Minus-strand DNA synthesis	R-HSA-164516	Reactome	0.0781984275142955	0.303921068832021
1165	Plus-strand DNA synthesis	R-HSA-164525	Reactome	0.0781984275142955	0.303921068832021
1166	Influenza Virus Induced Apoptosis	R-HSA-168277	Reactome	0.0781984275142955	0.303921068832021
1167	Stimulation of the cell death response by PAK-2p34	R-HSA-211736	Reactome	0.0781984275142955	0.303921068832021
1168	Regulation of PAK-2p34 activity by PS-GAP/RHG10	R-HSA-211728	Reactome	0.0781984275142955	0.303921068832021
1169	flavin biosynthesis	PWY66-366	HumanCyc	0.0781984275142955	0.303921068832021
1170	Activation of Na-permeable kainate receptors	R-HSA-451307	Reactome	0.0781984275142955	0.303921068832021
1171	GABA synthesis	R-HSA-888568	Reactome	0.0781984275142955	0.303921068832021
1172	L-cysteine degradation II	PWY-5329	HumanCyc	0.0781984275142955	0.303921068832021
1173	Signalling to ERK5	R-HSA-198765	Reactome	0.0781984275142955	0.303921068832021
1174	Synthesis of PS	R-HSA-1483101	Reactome	0.0781984275142955	0.303921068832021
1175	Activation of CaMK IV	R-HSA-442745	Reactome	0.0781984275142955	0.303921068832021
1176	ascorbate recycling (cytosolic)	PWY-6370	HumanCyc	0.0781984275142955	0.303921068832021
1177	Inhibition of Signaling by Overexpressed EGFR	R-HSA-5638303	Reactome	0.0781984275142955	0.303921068832021
1178	UMP biosynthesis	PWY-5686	HumanCyc	0.0781984275142955	0.303921068832021
1179	TWIK-releated acid-sensitive K+ channel (TASK)	R-HSA-1299316	Reactome	0.0781984275142955	0.303921068832021
1180	Uncoating of the HIV Virion	R-HSA-162585	Reactome	0.0781984275142955	0.303921068832021
1181	Reverse Transcription of HIV RNA	R-HSA-162589	Reactome	0.0781984275142955	0.303921068832021
1182	Influenza Life Cycle	R-HSA-168255	Reactome	0.0784669706302699	0.30444919289344
1183	Posttranslational regulation of adherens junction stability and dissassembly	ajdiss_2pathway	PID	0.0784669706302699	0.30444919289344
1184	Purine metabolism	Purine metabolism	EHMN	0.0792561798852522	0.307251575737591
1185	Hemostasis	R-HSA-109582	Reactome	0.0795258968696664	0.308037018254657
1186	Glycolysis Pathway D (2)	WP4277	Wikipathways	0.0806160763143292	0.309129315190285
1187	NRF2-ARE regulation	WP4357	Wikipathways	0.0806160763143292	0.309129315190285
1188	TLR ECSIT MEKK1 p38	None	INOH	0.0806160763143292	0.309129315190285
1189	RANKL	Pathway_RANKL	NetPath	0.0806160763143292	0.309129315190285
1190	mTORC1-mediated signalling	R-HSA-166208	Reactome	0.0806160763143292	0.309129315190285
1191	ccr3 signaling in eosinophils	ccr3pathway	BioCarta	0.0806160763143292	0.309129315190285
1192	RIP-mediated NFkB activation via ZBP1	R-HSA-1810476	Reactome	0.0806160763143292	0.309129315190285
1193	Negative regulators of DDX58/IFIH1 signaling	R-HSA-936440	Reactome	0.0806160763143292	0.309129315190285
1194	caspase cascade in apoptosis	caspasepathway	BioCarta	0.0806160763143292	0.309129315190285
1195	Post-chaperonin tubulin folding pathway	R-HSA-389977	Reactome	0.0806160763143292	0.309129315190285
1196	Nephrin family interactions	R-HSA-373753	Reactome	0.0806160763143292	0.309129315190285
1197	IL11	Pathway_IL11	NetPath	0.0806160763143292	0.309129315190285
1198	Validated transcriptional targets of deltaNp63 isoforms	deltanp63pathway	PID	0.0809012379290122	0.30996384148094
1199	Melanoma	path:hsa05218	KEGG	0.0812716154645772	0.311123198484078
1200	Mitotic G1-G1/S phases	R-HSA-453279	Reactome	0.081693212775149	0.312133110453998
1201	Negative regulation of the PI3K/AKT network	R-HSA-199418	Reactome	0.081693212775149	0.312133110453998
1202	Interleukin-11 Signaling Pathway	WP2332	Wikipathways	0.081943441851213	0.312133110453998
1203	Prader-Willi and Angelman Syndrome	WP3998	Wikipathways	0.081943441851213	0.312133110453998
1204	TP53 Regulates Transcription of Cell Death Genes	R-HSA-5633008	Reactome	0.081943441851213	0.312133110453998
1205	Signaling by ERBB4	R-HSA-1236394	Reactome	0.081943441851213	0.312133110453998
1206	TSH	Pathway_TSH	NetPath	0.0824558921156415	0.313305086763903
1207	Nuclear signaling by ERBB4	R-HSA-1251985	Reactome	0.0824558921156415	0.313305086763903
1208	Vitamin B9 (folate) metabolism	Vitamin B9 (folate) metabolism	EHMN	0.0824558921156415	0.313305086763903
1209	BMP receptor signaling	bmppathway	PID	0.0828214977924886	0.314433974249398
1210	Adipocytokine signaling pathway	path:hsa04920	KEGG	0.0832107914931682	0.314886126263712
1211	Regulation of RAC1 activity	rac1_reg_pathway	PID	0.0834873705830013	0.314886126263712
1212	Signaling events mediated by TCPTP	tcptp_pathway	PID	0.0834873705830013	0.314886126263712
1213	Carboxyterminal post-translational modifications of tubulin	R-HSA-8955332	Reactome	0.0834873705830013	0.314886126263712
1214	TP53 Regulates Transcription of Cell Death Genes	WP3802	Wikipathways	0.0834894151771105	0.314886126263712
1215	CDO in myogenesis	R-HSA-375170	Reactome	0.0834894151771105	0.314886126263712
1216	Myogenesis	R-HSA-525793	Reactome	0.0834894151771105	0.314886126263712
1217	mRNA Capping	R-HSA-72086	Reactome	0.0834894151771105	0.314886126263712
1218	Transcriptional Regulation by E2F6	R-HSA-8953750	Reactome	0.0838790608226698	0.31545647599955
1219	Monoamine Transport	WP727	Wikipathways	0.0839155462299458	0.31545647599955
1220	Citrate cycle	None	INOH	0.0839155462299458	0.31545647599955
1221	Syndecan-4-mediated signaling events	syndecan_4_pathway	PID	0.0839155462299458	0.31545647599955
1222	Antigen processing: Ubiquitination & Proteasome degradation	R-HSA-983168	Reactome	0.084933990871243	0.319023746398531
1223	Sympathetic Nerve Pathway (Pre- and Post- Ganglionic Junction)	PA2030	PharmGKB	0.0881729827202862	0.327969198286964
1224	Trehalose Degradation	SMP00467	SMPDB	0.0881729827202862	0.327969198286964
1225	guanosine deoxyribonucleotides de novo biosynthesis	PWY-7226	HumanCyc	0.0881729827202862	0.327969198286964
1226	adenosine deoxyribonucleotides de novo biosynthesis	PWY-7227	HumanCyc	0.0881729827202862	0.327969198286964
1227	IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation	R-HSA-975144	Reactome	0.0881729827202862	0.327969198286964
1228	VLDLR internalisation and degradation	R-HSA-8866427	Reactome	0.0881729827202862	0.327969198286964
1229	carm1 and regulation of the estrogen receptor	carmerpathway	BioCarta	0.0881729827202862	0.327969198286964
1230	il 3 signaling pathway	il3pathway	BioCarta	0.0881729827202862	0.327969198286964
1231	protein kinase a at the centrosome	akapcentrosomepathway	BioCarta	0.0881729827202862	0.327969198286964
1232	Purine ribonucleoside monophosphate biosynthesis	R-HSA-73817	Reactome	0.0881729827202862	0.327969198286964
1233	IRAK1 recruits IKK complex	R-HSA-937039	Reactome	0.0881729827202862	0.327969198286964
1234	Metallothioneins bind metals	R-HSA-5661231	Reactome	0.0881729827202862	0.327969198286964
1235	Interleukin-1 signaling	R-HSA-9020702	Reactome	0.0891157994363911	0.331207708026749
1236	Transport of inorganic cations/anions and amino acids/oligopeptides	R-HSA-425393	Reactome	0.0919845090125571	0.341592958226243
1237	Phytochemical activity on NRF2 transcriptional activation	WP3	Wikipathways	0.0958916007287905	0.354382002693356
1238	GPR40 Pathway	WP3958	Wikipathways	0.0958916007287905	0.354382002693356
1239	H19 action Rb-E2F1 signaling and CDK-Beta-catenin activity	WP3969	Wikipathways	0.0958916007287905	0.354382002693356
1240	ErbB receptor signaling network	erbb_network_pathway	PID	0.0958916007287905	0.354382002693356
1241	Degradation of GLI1 by the proteasome	R-HSA-5610780	Reactome	0.0958916007287905	0.354382002693356
1242	mRNA decay by 5, to 3, exoribonuclease	R-HSA-430039	Reactome	0.0958916007287905	0.354382002693356
1243	Prolactin signaling pathway	path:hsa04917	KEGG	0.0962948974912733	0.355586146005587
1244	Valine, leucine and isoleucine degradation	path:hsa00280	KEGG	0.0968495020161751	0.357059609842766
1245	Notch-mediated HES/HEY network	hes_heypathway	PID	0.0968495020161751	0.357059609842766
1246	Warburg Effect	SMP00654	SMPDB	0.098653194856204	0.362835067620173
1247	miRNA regulation of prostate cancer signaling pathways	WP3981	Wikipathways	0.098653194856204	0.362835067620173
1248	Integrin-linked kinase signaling	ilk_pathway	PID	0.098653194856204	0.362835067620173
1249	actions of nitric oxide in the heart	no1pathway	BioCarta	0.100351972186964	0.364451237426481
1250	Non-integrin membrane-ECM interactions	R-HSA-3000171	Reactome	0.100351972186964	0.364451237426481
1251	SREBF and miR33 in cholesterol and lipid homeostasis	WP2011	Wikipathways	0.100631647662617	0.364451237426481
1252	miR-509-3p alteration of YAP1-ECM axis	WP3967	Wikipathways	0.100631647662617	0.364451237426481
1253	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer,s disease models	R-HSA-8862803	Reactome	0.100631647662617	0.364451237426481
1254	Neurodegenerative Diseases	R-HSA-8863678	Reactome	0.100631647662617	0.364451237426481
1255	Activation of NF-kappaB in B cells	R-HSA-1169091	Reactome	0.100631647662617	0.364451237426481
1256	EPHA2 forward signaling	epha2_fwdpathway	PID	0.100631647662617	0.364451237426481
1257	Synthesis of PIPs at the Golgi membrane	R-HSA-1660514	Reactome	0.100631647662617	0.364451237426481
1258	Tenofovir/Adefovir Pathway, Pharmacodynamics	PA155028030	PharmGKB	0.101157053699638	0.364451237426481
1259	Corticotropin Activation of Cortisol Production	SMP00310	SMPDB	0.101157053699638	0.364451237426481
1260	Vasopressin Regulation of Water Homeostasis	SMP00322	SMPDB	0.101157053699638	0.364451237426481
1261	Ethanol Degradation	SMP00449	SMPDB	0.101157053699638	0.364451237426481
1262	Mevalonate pathway	WP3963	Wikipathways	0.101157053699638	0.364451237426481
1263	Metabolism of Spingolipids in ER and Golgi apparatus	WP4142	Wikipathways	0.101157053699638	0.364451237426481
1264	Acetylcholine Synthesis	WP528	Wikipathways	0.101157053699638	0.364451237426481
1265	Arachidonate Epoxygenase - Epoxide Hydrolase	WP678	Wikipathways	0.101157053699638	0.364451237426481
1266	RUNX3 regulates YAP1-mediated transcription	R-HSA-8951671	Reactome	0.101157053699638	0.364451237426481
1267	serine and glycine biosynthesis	SER-GLYSYN-PWY	HumanCyc	0.101157053699638	0.364451237426481
1268	Vitamin B2 (riboflavin) metabolism	R-HSA-196843	Reactome	0.101157053699638	0.364451237426481
1269	NrCAM interactions	R-HSA-447038	Reactome	0.101157053699638	0.364451237426481
1270	POLB-Dependent Long Patch Base Excision Repair	R-HSA-110362	Reactome	0.101157053699638	0.364451237426481
1271	Phase 1 - inactivation of fast Na+ channels	R-HSA-5576894	Reactome	0.101157053699638	0.364451237426481
1272	oxidative ethanol degradation III	PWY66-161	HumanCyc	0.101157053699638	0.364451237426481
1273	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)	R-HSA-381771	Reactome	0.101157053699638	0.364451237426481
