pathway	external_id	source	pvalue	fdr
592	Fructose and Mannose Degradation	SMP00064	SMPDB	0.193252708896195	1
593	Fructosuria	SMP00561	SMPDB	0.193252708896195	1
594	Polycystic Kidney Disease Pathway	WP2571	Wikipathways	0.193252708896195	1
595	Estrogen metabolism	WP697	Wikipathways	0.193252708896195	1
596	Phospholipase C-mediated cascade; FGFR2	R-HSA-5654221	Reactome	0.193252708896195	1
597	Beta5 beta6 beta7 and beta8 integrin cell surface interactions	integrin5_pathway	PID	0.193252708896195	1
598	Cobalamin (Cbl, vitamin B12) transport and metabolism	R-HSA-196741	Reactome	0.193252708896195	1
599	Signaling by Nuclear Receptors	R-HSA-9006931	Reactome	0.196113800706668	1
600	Keratinization	R-HSA-6805567	Reactome	0.197097496640261	1
601	miR-targeted genes in muscle cell - TarBase	WP2005	Wikipathways	0.197150616190957	1
602	Developmental Biology	R-HSA-1266738	Reactome	0.199465125548884	1
603	Post-translational protein modification	R-HSA-597592	Reactome	0.199915380326206	1
604	Drug metabolism - cytochrome P450	path:hsa00982	KEGG	0.201335896317979	1
605	AP-1 transcription factor network	ap1_pathway	PID	0.201335896317979	1
606	Vesicle-mediated transport	R-HSA-5653656	Reactome	0.202125562836346	1
607	Etoposide Action Pathway	SMP00442	SMPDB	0.202827237474338	1
608	Tryptophan Metabolism	SMP00063	SMPDB	0.202827237474338	1
609	Etoposide Metabolism Pathway	SMP00601	SMPDB	0.202827237474338	1
610	HH-Core	None	Signalink	0.202827237474338	1
611	Small Ligand GPCRs	WP247	Wikipathways	0.202827237474338	1
612	ESR-mediated signaling	WP4432	Wikipathways	0.202827237474338	1
613	Growth hormone receptor signaling	R-HSA-982772	Reactome	0.202827237474338	1
614	fatty acid &beta;-oxidation	FAO-PWY	HumanCyc	0.202827237474338	1
615	Acyl chain remodelling of PG	R-HSA-1482925	Reactome	0.202827237474338	1
616	ER Quality Control Compartment (ERQC)	R-HSA-901032	Reactome	0.202827237474338	1
617	akt signaling pathway	aktpathway	BioCarta	0.202827237474338	1
618	RHO GTPases Activate ROCKs	R-HSA-5627117	Reactome	0.202827237474338	1
619	RHO GTPases activate CIT	R-HSA-5625900	Reactome	0.202827237474338	1
620	Asymmetric localization of PCP proteins	R-HSA-4608870	Reactome	0.202827237474338	1
621	GABA synthesis, release, reuptake and degradation	R-HSA-888590	Reactome	0.202827237474338	1
622	Translesion Synthesis by POLH	R-HSA-110320	Reactome	0.202827237474338	1
623	VEGFR2 mediated cell proliferation	R-HSA-5218921	Reactome	0.202827237474338	1
624	Transcriptional regulation by RUNX1	R-HSA-8878171	Reactome	0.203413359044568	1
625	Parkinsons Disease Pathway	WP2371	Wikipathways	0.205663705013621	1
626	Glucocorticoid Receptor Pathway	WP2880	Wikipathways	0.205663705013621	1
627	Adherens junction	path:hsa04520	KEGG	0.210001708777116	1
628	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	path:hsa05412	KEGG	0.210001708777116	1
629	Phenytoin Pathway, Pharmacokinetics	PA145011115	PharmGKB	0.212288864096994	1
630	Zidovudine Pathway, Pharmacokinetics/Pharmacodynamics	PA165859361	PharmGKB	0.212288864096994	1
631	Hyperornithinemia with gyrate atrophy (HOGA)	SMP00505	SMPDB	0.212288864096994	1
632	Creatine deficiency, guanidinoacetate methyltransferase deficiency	SMP00504	SMPDB	0.212288864096994	1
633	L-arginine:glycine amidinotransferase deficiency	SMP00507	SMPDB	0.212288864096994	1
634	Hyperornithinemia-hyperammonemia-homocitrullinuria [HHH-syndrome]	SMP00506	SMPDB	0.212288864096994	1
635	Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency)	SMP00188	SMPDB	0.212288864096994	1
636	Prolinemia Type II	SMP00208	SMPDB	0.212288864096994	1
637	Prolidase Deficiency (PD)	SMP00207	SMPDB	0.212288864096994	1
638	Arginine and Proline Metabolism	SMP00020	SMPDB	0.212288864096994	1
639	Hyperprolinemia Type I	SMP00361	SMPDB	0.212288864096994	1
640	Hyperprolinemia Type II	SMP00360	SMPDB	0.212288864096994	1
641	Ornithine Aminotransferase Deficiency (OAT Deficiency)	SMP00363	SMPDB	0.212288864096994	1
642	Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency)	SMP00362	SMPDB	0.212288864096994	1
643	HH-Ncore	None	Signalink	0.212288864096994	1
644	Glutathione metabolism	WP100	Wikipathways	0.212288864096994	1
645	Globo Sphingolipid Metabolism	WP1424	Wikipathways	0.212288864096994	1
646	Angiogenesis	WP1539	Wikipathways	0.212288864096994	1
647	Urea cycle and metabolism of amino groups	WP497	Wikipathways	0.212288864096994	1
648	FGFR2 ligand binding and activation	R-HSA-190241	Reactome	0.212288864096994	1
649	Chondroitin sulfate biosynthesis	R-HSA-2022870	Reactome	0.212288864096994	1
650	S1P1 pathway	s1p_s1p1_pathway	PID	0.212288864096994	1
651	tgf beta signaling pathway	tgfbpathway	BioCarta	0.212288864096994	1
652	Hedgehog ligand biogenesis	R-HSA-5358346	Reactome	0.212288864096994	1
653	Sema4D induced cell migration and growth-cone collapse	R-HSA-416572	Reactome	0.212288864096994	1
654	Regulation of TP53 Activity through Methylation	R-HSA-6804760	Reactome	0.212288864096994	1
655	Regulation of expression of SLITs and ROBOs	R-HSA-9010553	Reactome	0.212288864096994	1
656	superpathway of methionine degradation	PWY-5328	HumanCyc	0.212288864096994	1
657	Assembly of the pre-replicative complex	R-HSA-68867	Reactome	0.212288864096994	1
658	Signaling by FGFR2	R-HSA-5654738	Reactome	0.214349065049427	1
659	Metabolism of xenobiotics by cytochrome P450	path:hsa00980	KEGG	0.218704949563014	1
660	Arrhythmogenic Right Ventricular Cardiomyopathy	WP2118	Wikipathways	0.218704949563014	1
661	Validated targets of C-MYC transcriptional repression	myc_represspathway	PID	0.218704949563014	1
662	Arginine biosynthesis	path:hsa00220	KEGG	0.221638911494023	1
663	Neovascularisation processes	WP4331	Wikipathways	0.221638911494023	1
664	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	R-HSA-1234176	Reactome	0.221638911494023	1
665	HS-GAG degradation	R-HSA-2024096	Reactome	0.221638911494023	1
666	TICAM1, RIP1-mediated IKK complex recruitment 	R-HSA-168927	Reactome	0.221638911494023	1
667	p53-Dependent G1 DNA Damage Response	R-HSA-69563	Reactome	0.221638911494023	1
668	p53-Dependent G1/S DNA damage checkpoint	R-HSA-69580	Reactome	0.221638911494023	1
669	Downregulation of SMAD2/3:SMAD4 transcriptional activity	R-HSA-2173795	Reactome	0.221638911494023	1
670	RHO GTPases activate PAKs	R-HSA-5627123	Reactome	0.221638911494023	1
671	Regulation of FZD by ubiquitination	R-HSA-4641263	Reactome	0.221638911494023	1
672	downregulated of mta-3 in er-negative breast tumors	mta3pathway	BioCarta	0.221638911494023	1
673	E-cadherin signaling in keratinocytes	ecadherin_keratinocyte_pathway	PID	0.221638911494023	1
674	Aflatoxin activation and detoxification	R-HSA-5423646	Reactome	0.221638911494023	1
675	Negative regulation of MET activity	R-HSA-6807004	Reactome	0.221638911494023	1
676	Mono-unsaturated fatty acid beta-oxidation	Mono-unsaturated fatty acid beta-oxidation	EHMN	0.221638911494023	1
677	VxPx cargo-targeting to cilium	R-HSA-5620916	Reactome	0.221638911494023	1
678	SHC-mediated cascade:FGFR1	R-HSA-5654688	Reactome	0.221638911494023	1
679	PI-3K cascade:FGFR1	R-HSA-5654689	Reactome	0.221638911494023	1
680	G2/M Transition	R-HSA-69275	Reactome	0.221647067789425	1
681	Formation of the cornified envelope	R-HSA-6809371	Reactome	0.223068556031419	1
682	Death Receptor Signalling	R-HSA-73887	Reactome	0.224759540479721	1
683	Leptin signaling pathway	WP2034	Wikipathways	0.227439095843575	1
684	G1/S Transition	R-HSA-69206	Reactome	0.227439095843575	1
685	Mitotic G2-G2/M phases	R-HSA-453274	Reactome	0.227880689704603	1
686	IGF-Core	None	Signalink	0.230878686999297	1
687	Type II diabetes mellitus	WP1584	Wikipathways	0.230878686999297	1
688	Transcription factor regulation in adipogenesis	WP3599	Wikipathways	0.230878686999297	1
689	Extracellular vesicles in the crosstalk of cardiac cells	WP4300	Wikipathways	0.230878686999297	1
690	Lysine degradation	None	INOH	0.230878686999297	1
691	Cellular roles of Anthrax toxin	anthraxpathway	PID	0.230878686999297	1
692	Pink/Parkin Mediated Mitophagy	R-HSA-5205685	Reactome	0.230878686999297	1
693	NOTCH2 Activation and Transmission of Signal to the Nucleus	R-HSA-2979096	Reactome	0.230878686999297	1
694	Common Pathway of Fibrin Clot Formation	R-HSA-140875	Reactome	0.230878686999297	1
695	Autodegradation of Cdh1 by Cdh1:APC/C	R-HSA-174084	Reactome	0.230878686999297	1
696	Rho GTPase cycle	R-HSA-194840	Reactome	0.231010205662012	1
697	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	R-HSA-446193	Reactome	0.236197907630063	1
698	Methionine and cysteine metabolism	Methionine and cysteine metabolism	EHMN	0.236197907630063	1
699	Signaling by Receptor Tyrosine Kinases	R-HSA-9006934	Reactome	0.236423449692424	1
700	NRF2 pathway	WP2884	Wikipathways	0.237293109390321	1
701	Protein export	path:hsa03060	KEGG	0.240009482728723	1
702	Mannose type O-glycan biosynthesis	path:hsa00515	KEGG	0.240009482728723	1
703	Sympathetic Nerve Pathway (Neuroeffector Junction)	PA2042	PharmGKB	0.240009482728723	1
704	Ibuprofen Metabolism Pathway	SMP00590	SMPDB	0.240009482728723	1
705	Irinotecan Action Pathway	SMP00433	SMPDB	0.240009482728723	1
706	Irinotecan Metabolism Pathway	SMP00600	SMPDB	0.240009482728723	1
707	Eicosanoid Synthesis	WP167	Wikipathways	0.240009482728723	1
708	EBV LMP1 signaling	WP262	Wikipathways	0.240009482728723	1
709	GPCRs, Class B Secretin-like	WP334	Wikipathways	0.240009482728723	1
710	SHC-mediated cascade:FGFR2	R-HSA-5654699	Reactome	0.240009482728723	1
711	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	R-HSA-1234174	Reactome	0.240009482728723	1
712	Cellular response to hypoxia	R-HSA-2262749	Reactome	0.240009482728723	1
713	PI-3K cascade:FGFR2	R-HSA-5654695	Reactome	0.240009482728723	1
714	Laminin interactions	R-HSA-3000157	Reactome	0.240009482728723	1
715	G1/S DNA Damage Checkpoints	R-HSA-69615	Reactome	0.240009482728723	1
716	intrinsic prothrombin activation pathway	intrinsicpathway	BioCarta	0.240009482728723	1
717	Regulation of RAS by GAPs	R-HSA-5658442	Reactome	0.240009482728723	1
718	cyclins and cell cycle regulation	cellcyclepathway	BioCarta	0.240009482728723	1
719	growth hormone signaling pathway	ghpathway	BioCarta	0.240009482728723	1
720	TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain	R-HSA-6804115	Reactome	0.240009482728723	1
721	eicosanoid metabolism	eicosanoidpathway	BioCarta	0.240009482728723	1
722	Acyl chain remodelling of PS	R-HSA-1482801	Reactome	0.240009482728723	1
723	how progesterone initiates the oocyte maturation	mprpathway	BioCarta	0.240009482728723	1
724	Histidine degradation	None	INOH	0.240009482728723	1
725	Nicotinate Nicotinamide metabolism	None	INOH	0.240009482728723	1
726	APC/C:Cdc20 mediated degradation of Securin	R-HSA-174154	Reactome	0.240009482728723	1
727	Di-unsaturated fatty acid beta-oxidation	Di-unsaturated fatty acid beta-oxidation	EHMN	0.240009482728723	1
728	FRS-mediated FGFR1 signaling	R-HSA-5654693	Reactome	0.240009482728723	1
729	RNA degradation	path:hsa03018	KEGG	0.240584688072543	1
730	Protein ubiquitination	R-HSA-8852135	Reactome	0.244975418215591	1
731	Regulation of actin cytoskeleton	path:hsa04810	KEGG	0.246159493417683	1
732	Calnexin/calreticulin cycle	R-HSA-901042	Reactome	0.249032575756229	1
733	Plexin-D1 Signaling	plexind1_pathway	PID	0.249032575756229	1
734	Xenobiotics	R-HSA-211981	Reactome	0.249032575756229	1
735	Nicotinate metabolism	R-HSA-196807	Reactome	0.249032575756229	1
736	tumor suppressor arf inhibits ribosomal biogenesis	arfpathway	BioCarta	0.249032575756229	1
737	proteasome complex	proteasomepathway	BioCarta	0.249032575756229	1
738	Sema4D in semaphorin signaling	R-HSA-400685	Reactome	0.249032575756229	1
739	Prostaglandin Leukotriene metabolism	None	INOH	0.249032575756229	1
740	APC/C:Cdc20 mediated degradation of Cyclin B	R-HSA-174048	Reactome	0.249032575756229	1
741	Miscellaneous transport and binding events	R-HSA-5223345	Reactome	0.249032575756229	1
742	Breast cancer	path:hsa05224	KEGG	0.253125524706677	1
743	Chemical carcinogenesis	path:hsa05204	KEGG	0.253765924902465	1
744	Phospholipid metabolism	R-HSA-1483257	Reactome	0.253909336120199	1
745	Vemurafenib Pathway, Pharmacodynamics	PA165980050	PharmGKB	0.257949228287728	1
746	update your name in edit mode	PA165980050	PharmGKB	0.257949228287728	1
747	IL-7 Signaling Pathway	WP205	Wikipathways	0.257949228287728	1
748	Hypothesized Pathways in Pathogenesis of Cardiovascular Disease	WP3668	Wikipathways	0.257949228287728	1
749	FRS-mediated FGFR2 signaling	R-HSA-5654700	Reactome	0.257949228287728	1
750	Regulation of PTEN stability and activity	R-HSA-8948751	Reactome	0.257949228287728	1
751	regulation of eif-4e and p70s6 kinase	eif4pathway	BioCarta	0.257949228287728	1
752	Alpha9 beta1 integrin signaling events	integrin_a9b1_pathway	PID	0.257949228287728	1
753	VEGFR3 signaling in lymphatic endothelium	lymphangiogenesis_pathway	PID	0.257949228287728	1
754	Alanine Aspartate Asparagine metabolism	None	INOH	0.257949228287728	1
755	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	R-HSA-2173796	Reactome	0.257949228287728	1
756	mtor signaling pathway	mtorpathway	BioCarta	0.257949228287728	1
757	cell cycle: g1/s check point	g1pathway	BioCarta	0.257949228287728	1
758	NOTCH3 Activation and Transmission of Signal to the Nucleus	R-HSA-9013507	Reactome	0.257949228287728	1
759	Cytosolic sulfonation of small molecules	R-HSA-156584	Reactome	0.257949228287728	1
760	EGFR downregulation	R-HSA-182971	Reactome	0.257949228287728	1
761	TRP channels	R-HSA-3295583	Reactome	0.257949228287728	1
762	WNT ligand biogenesis and trafficking	R-HSA-3238698	Reactome	0.257949228287728	1
763	IKK complex recruitment mediated by RIP1	R-HSA-937041	Reactome	0.257949228287728	1
764	Saturated fatty acids beta-oxidation	Saturated fatty acids beta-oxidation	EHMN	0.257949228287728	1
765	Gap-filling DNA repair synthesis and ligation in GG-NER	R-HSA-5696397	Reactome	0.257949228287728	1
766	Deadenylation of mRNA	R-HSA-429947	Reactome	0.257949228287728	1
767	Calcium Regulation in the Cardiac Cell	WP536	Wikipathways	0.259502331166414	1
768	Metabolism of proteins	R-HSA-392499	Reactome	0.259958405088404	1
769	PI Metabolism	R-HSA-1483255	Reactome	0.262563980010225	1
770	Folate biosynthesis	path:hsa00790	KEGG	0.266760687833081	1
771	Sphingolipid pathway	WP1422	Wikipathways	0.266760687833081	1
772	PPAR Alpha Pathway	WP2878	Wikipathways	0.266760687833081	1
773	Glucuronidation	WP698	Wikipathways	0.266760687833081	1
774	Fertilization	R-HSA-1187000	Reactome	0.266760687833081	1
775	ID	Pathway_ID	NetPath	0.266760687833081	1
776	ALK1 signaling events	alk1pathway	PID	0.266760687833081	1
777	Orc1 removal from chromatin	R-HSA-68949	Reactome	0.266760687833081	1
778	APC-Cdc20 mediated degradation of Nek2A	R-HSA-179409	Reactome	0.266760687833081	1
779	Downregulation of TGF-beta receptor signaling	R-HSA-2173788	Reactome	0.266760687833081	1
780	Termination of O-glycan biosynthesis	R-HSA-977068	Reactome	0.266760687833081	1
781	C-MYB transcription factor network	cmyb_pathway	PID	0.266964203401858	1
782	ncRNAs involved in Wnt signaling in hepatocellular carcinoma	WP4336	Wikipathways	0.271364382156438	1
783	Glycosphingolipid biosynthesis - lacto and neolacto series	path:hsa00601	KEGG	0.275468187376087	1
784	Sorafenib Pharmacodynamics	PA165959584	PharmGKB	0.275468187376087	1
785	alk in cardiac myocytes	alkpathway	BioCarta	0.275468187376087	1
786	Endogenous sterols	R-HSA-211976	Reactome	0.275468187376087	1
787	Signaling by FGFR2 in disease	R-HSA-5655253	Reactome	0.275468187376087	1
788	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	R-HSA-174178	Reactome	0.275468187376087	1
789	Cushing syndrome	path:hsa04934	KEGG	0.27553379490908	1
790	Breast cancer pathway	WP4262	Wikipathways	0.27553379490908	1
791	Signaling by FGFR	R-HSA-190236	Reactome	0.27576390319823	1
792	Regulation of PLK1 Activity at G2/M Transition	R-HSA-2565942	Reactome	0.27576390319823	1
793	G alpha (12/13) signalling events	R-HSA-416482	Reactome	0.27576390319823	1
794	Androgen and estrogen biosynthesis and metabolism	Androgen and estrogen biosynthesis and metabolism	EHMN	0.27576390319823	1
795	Biological oxidations	R-HSA-211859	Reactome	0.280085153032619	1
796	Attenuation phase	R-HSA-3371568	Reactome	0.284072945542516	1
797	DNA Damage/Telomere Stress Induced Senescence	R-HSA-2559586	Reactome	0.284072945542516	1
798	influence of ras and rho proteins on g1 to s transition	raccycdpathway	BioCarta	0.284072945542516	1
799	adp-ribosylation factor	arappathway	BioCarta	0.284072945542516	1
800	Transcriptional regulation of pluripotent stem cells	R-HSA-452723	Reactome	0.284072945542516	1
801	CDK-mediated phosphorylation and removal of Cdc6	R-HSA-69017	Reactome	0.284072945542516	1
802	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	R-HSA-174184	Reactome	0.284072945542516	1
803	Prefoldin mediated transfer of substrate  to CCT/TriC	R-HSA-389957	Reactome	0.284072945542516	1
804	IL3-mediated signaling events	il3_pathway	PID	0.284072945542516	1
805	miR-targeted genes in squamous cell - TarBase	WP2006	Wikipathways	0.288432623051562	1
806	Negative regulation of FGFR3 signaling	R-HSA-5654732	Reactome	0.292576166766213	1
807	Downregulation of ERBB2 signaling	R-HSA-8863795	Reactome	0.292576166766213	1
808	CDO in myogenesis	R-HSA-375170	Reactome	0.292576166766213	1
809	Myogenesis	R-HSA-525793	Reactome	0.292576166766213	1
810	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	R-HSA-179419	Reactome	0.292576166766213	1
811	Amino Acid metabolism	WP3925	Wikipathways	0.29334364577969	1
812	RAB GEFs exchange GTP for GDP on RABs	R-HSA-8876198	Reactome	0.29334364577969	1
813	Ras signaling pathway	path:hsa04014	KEGG	0.295996542540288	1
814	Glyoxylate and dicarboxylate metabolism	path:hsa00630	KEGG	0.300979041453294	1
815	Etodolac Action Pathway	SMP00084	SMPDB	0.300979041453294	1
816	Ketoprofen Action Pathway	SMP00085	SMPDB	0.300979041453294	1
817	Rofecoxib Action Pathway	SMP00087	SMPDB	0.300979041453294	1
818	Acetylsalicylic Acid Action Pathway	SMP00083	SMPDB	0.300979041453294	1
819	Diflunisal Action Pathway	SMP00289	SMPDB	0.300979041453294	1
820	Leukotriene C4 Synthesis Deficiency	SMP00353	SMPDB	0.300979041453294	1
821	Acetaminophen  Action Pathway	SMP00710	SMPDB	0.300979041453294	1
822	Sulindac Action Pathway	SMP00094	SMPDB	0.300979041453294	1
823	Diclofenac Action Pathway	SMP00093	SMPDB	0.300979041453294	1
824	Ketorolac Action Pathway	SMP00098	SMPDB	0.300979041453294	1
825	Naproxen Action Pathway	SMP00120	SMPDB	0.300979041453294	1
826	Etoricoxib Action Pathway	SMP00695	SMPDB	0.300979041453294	1
827	Carprofen Action Pathway	SMP00694	SMPDB	0.300979041453294	1
828	Flurbiprofen Action Pathway	SMP00697	SMPDB	0.300979041453294	1
829	Fenoprofen Action Pathway	SMP00696	SMPDB	0.300979041453294	1
830	Antrafenine Action Pathway	SMP00693	SMPDB	0.300979041453294	1
831	Antipyrine Action Pathway	SMP00692	SMPDB	0.300979041453294	1
832	Lumiracoxib Action Pathway	SMP00699	SMPDB	0.300979041453294	1
833	Magnesium salicylate Action Pathway	SMP00698	SMPDB	0.300979041453294	1
834	Trisalicylate-choline Action Pathway	SMP00703	SMPDB	0.300979041453294	1
835	Nepafenac Action Pathway	SMP00702	SMPDB	0.300979041453294	1
836	Phenylbutazone Action Pathway	SMP00701	SMPDB	0.300979041453294	1
837	Lornoxicam Action Pathway	SMP00700	SMPDB	0.300979041453294	1
838	Salsalate Action Pathway	SMP00707	SMPDB	0.300979041453294	1
839	Tenoxicam Action Pathway	SMP00706	SMPDB	0.300979041453294	1
840	Tiaprofenic Acid Action Pathway	SMP00705	SMPDB	0.300979041453294	1
841	Tolmetin Action Pathway	SMP00704	SMPDB	0.300979041453294	1
842	Salicylic Acid Action Pathway	SMP00709	SMPDB	0.300979041453294	1
843	Salicylate-sodium Action Pathway	SMP00708	SMPDB	0.300979041453294	1
844	Oxaprozin Action Pathway	SMP00113	SMPDB	0.300979041453294	1
845	Valdecoxib Action Pathway	SMP00116	SMPDB	0.300979041453294	1
846	Nabumetone Action Pathway	SMP00114	SMPDB	0.300979041453294	1
847	Meloxicam Action Pathway	SMP00106	SMPDB	0.300979041453294	1
848	Suprofen Action Pathway	SMP00101	SMPDB	0.300979041453294	1
849	Bromfenac Action Pathway	SMP00102	SMPDB	0.300979041453294	1
850	Mefenamic Acid Action Pathway	SMP00109	SMPDB	0.300979041453294	1
851	Arachidonic Acid Metabolism	SMP00075	SMPDB	0.300979041453294	1
852	Piroxicam Action Pathway	SMP00077	SMPDB	0.300979041453294	1
853	Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling	WP3850	Wikipathways	0.300979041453294	1
854	Downstream signaling of activated FGFR2	R-HSA-5654696	Reactome	0.300979041453294	1
855	Budding and maturation of HIV virion	R-HSA-162588	Reactome	0.300979041453294	1
856	Beta2 integrin cell surface interactions	integrin2_pathway	PID	0.300979041453294	1
857	Pre-NOTCH Transcription and Translation	R-HSA-1912408	Reactome	0.300979041453294	1
858	vegf hypoxia and angiogenesis	vegfpathway	BioCarta	0.300979041453294	1
859	Mitophagy	R-HSA-5205647	Reactome	0.300979041453294	1
860	Deactivation of the beta-catenin transactivating complex	R-HSA-3769402	Reactome	0.300979041453294	1
861	Fructose Mannose metabolism	None	INOH	0.300979041453294	1
862	VEGFA-VEGFR2 Signaling Pathway	WP3888	Wikipathways	0.306669631083821	1
863	MAPK family signaling cascades	R-HSA-5683057	Reactome	0.306669631083821	1
864	Galactose metabolism	path:hsa00052	KEGG	0.309282746144454	1
865	Indomethacin Action Pathway	SMP00104	SMPDB	0.309282746144454	1
866	Ethanol effects on histone modifications	WP3996	Wikipathways	0.309282746144454	1
867	HSF1 activation	R-HSA-3371511	Reactome	0.309282746144454	1
868	Negative regulation of FGFR4 signaling	R-HSA-5654733	Reactome	0.309282746144454	1
869	Transferrin endocytosis and recycling	R-HSA-917977	Reactome	0.309282746144454	1
870	HS-GAG biosynthesis	R-HSA-2022928	Reactome	0.309282746144454	1
871	Nectin adhesion pathway	nectin_pathway	PID	0.309282746144454	1
872	erk and pi-3 kinase are necessary for collagen binding in corneal epithelia	ecmpathway	BioCarta	0.309282746144454	1
873	wnt signaling pathway	wntpathway	BioCarta	0.309282746144454	1
874	amb2 Integrin signaling	amb2_neutrophils_pathway	PID	0.309282746144454	1
875	Recognition of DNA damage by PCNA-containing replication complex	R-HSA-110314	Reactome	0.309282746144454	1
876	APC/C:Cdc20 mediated degradation of mitotic proteins	R-HSA-176409	Reactome	0.309282746144454	1
877	Adherens junctions interactions	R-HSA-418990	Reactome	0.309282746144454	1
878	Activated NOTCH1 Transmits Signal to the Nucleus	R-HSA-2122948	Reactome	0.309282746144454	1
879	Downstream signaling of activated FGFR1	R-HSA-5654687	Reactome	0.309282746144454	1
880	Class B/2 (Secretin family receptors)	R-HSA-373080	Reactome	0.310867446767981	1
881	Organelle biogenesis and maintenance	R-HSA-1852241	Reactome	0.317384077643832	1
882	Propanoate metabolism	path:hsa00640	KEGG	0.317488443675407	1
883	Thiopurine Pathway, Pharmacokinetics/Pharmacodynamics	PA2040	PharmGKB	0.317488443675407	1
884	Gastric Cancer Network 2	WP2363	Wikipathways	0.317488443675407	1
885	Constitutive Androstane Receptor Pathway	WP2875	Wikipathways	0.317488443675407	1
886	Endosomal Sorting Complex Required For Transport (ESCRT)	R-HSA-917729	Reactome	0.317488443675407	1
887	Valine Leucine Isoleucine degradation	None	INOH	0.317488443675407	1
888	Amino acid transport across the plasma membrane	R-HSA-352230	Reactome	0.317488443675407	1
889	rho cell motility signaling pathway	rhopathway	BioCarta	0.317488443675407	1
890	Osteopontin-mediated events	avb3_opn_pathway	PID	0.317488443675407	1
891	Termination of translesion DNA synthesis	R-HSA-5656169	Reactome	0.317488443675407	1
892	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	R-HSA-176814	Reactome	0.317488443675407	1
893	Translocation of GLUT4 to the plasma membrane	R-HSA-1445148	Reactome	0.317488443675407	1
894	TGF-beta receptor signaling activates SMADs	R-HSA-2173789	Reactome	0.317488443675407	1
895	Prostate cancer	path:hsa05215	KEGG	0.319598008184503	1
896	LncRNA involvement in canonical Wnt signaling and colorectal cancer	WP4258	Wikipathways	0.319598008184503	1
897	Anchoring of the basal body to the plasma membrane	R-HSA-5620912	Reactome	0.319598008184503	1
898	Hepatocellular carcinoma	path:hsa05225	KEGG	0.320848903643652	1
899	JAK STAT MolecularVariation 1	None	INOH	0.323953761722695	1
900	Fructose and mannose metabolism	path:hsa00051	KEGG	0.32559728333549	1
901	Endothelin Pathways	WP2197	Wikipathways	0.32559728333549	1
902	Pregnane X Receptor pathway	WP2876	Wikipathways	0.32559728333549	1
903	Oxidative Stress	WP408	Wikipathways	0.32559728333549	1
904	integrin signaling pathway	integrinpathway	BioCarta	0.32559728333549	1
905	Signaling by NOTCH2	R-HSA-1980145	Reactome	0.32559728333549	1
906	Sialic acid metabolism	R-HSA-4085001	Reactome	0.32559728333549	1
907	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	R-HSA-532668	Reactome	0.32559728333549	1
908	Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	R-HSA-389958	Reactome	0.32559728333549	1
909	Choline metabolism in cancer	path:hsa05231	KEGG	0.328302551136251	1
910	African trypanosomiasis	path:hsa05143	KEGG	0.333610401024428	1
911	Fluoxetine Action Pathway	SMP00426	SMPDB	0.333610401024428	1
912	Fatty Acid Beta Oxidation	WP143	Wikipathways	0.333610401024428	1
913	miR-targeted genes in adipocytes - TarBase	WP2001	Wikipathways	0.333610401024428	1
914	Melatonin metabolism and effects	WP3298	Wikipathways	0.333610401024428	1
915	Type 2 papillary renal cell carcinoma	WP4241	Wikipathways	0.333610401024428	1
916	Pyruvate metabolism	None	INOH	0.333610401024428	1
917	Prostaglandin formation from arachidonate	Prostaglandin formation from arachidonate	EHMN	0.333610401024428	1
918	Alpha4 beta1 integrin signaling events	integrin_a4b1_pathway	PID	0.333610401024428	1
919	Signaling by high-kinase activity BRAF mutants	R-HSA-6802948	Reactome	0.333610401024428	1
920	GPCRs, Other	WP117	Wikipathways	0.336977469103393	1
921	Wnt Signaling Pathway and Pluripotency	WP399	Wikipathways	0.336977469103393	1
922	Alanine, aspartate and glutamate metabolism	path:hsa00250	KEGG	0.341528919407317	1
923	Prion diseases	path:hsa05020	KEGG	0.341528919407317	1
924	Striated Muscle Contraction	R-HSA-390522	Reactome	0.341528919407317	1
925	RET signaling	R-HSA-8853659	Reactome	0.341528919407317	1
926	Histidine metabolism	Histidine metabolism	EHMN	0.341528919407317	1
927	S Phase	R-HSA-69242	Reactome	0.345619337724063	1
928	Leukotriene metabolism	Leukotriene metabolism	EHMN	0.345619337724063	1
929	Tyrosine metabolism	path:hsa00350	KEGG	0.349353948067806	1
