pathway	external_id	source	pvalue	fdr
1087	PIWI-interacting RNA (piRNA) biogenesis	R-HSA-5601884	Reactome	0.293260841514062	1
1088	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	R-HSA-5358565	Reactome	0.293260841514062	1
1089	Phenytoin (Antiarrhythmic) Action Pathway	SMP00327	SMPDB	0.294346076188164	1
1090	Transport of Mature Transcript to Cytoplasm	R-HSA-72202	Reactome	0.294346076188164	1
1091	Breast cancer pathway	WP4262	Wikipathways	0.295893908624705	1
1092	Busulfan Pathway, Pharmacodynamics	PA165374494	PharmGKB	0.298562368405168	1
1093	Target Of Rapamycin (TOR) Signaling	WP1471	Wikipathways	0.298562368405168	1
1094	N-cadherin signaling events	ncadherinpathway	PID	0.298562368405168	1
1095	Regulation of TP53 Degradation	R-HSA-6804757	Reactome	0.298562368405168	1
1096	RNA Polymerase III Transcription Initiation	R-HSA-76046	Reactome	0.298562368405168	1
1097	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	path:hsa00563	KEGG	0.301181128869808	1
1098	VEGFR3 signaling in lymphatic endothelium	lymphangiogenesis_pathway	PID	0.301181128869808	1
1099	Nuclear Events (kinase and transcription factor activation)	R-HSA-198725	Reactome	0.301181128869808	1
1100	skeletal muscle hypertrophy is regulated via akt-mtor pathway	igf1mtorpathway	BioCarta	0.301181128869808	1
1101	Saturated fatty acids beta-oxidation	Saturated fatty acids beta-oxidation	EHMN	0.301181128869808	1
1102	Nicotine Pathway (Dopaminergic Neuron), Pharmacodynamics	PA162355621	PharmGKB	0.308218998474032	1
1103	Amino sugar and nucleotide sugar metabolism	path:hsa00520	KEGG	0.308218998474032	1
1104	Rett syndrome causing genes	WP4312	Wikipathways	0.308218998474032	1
1105	il-2 receptor beta chain in t cell activation	il2rbpathway	BioCarta	0.308218998474032	1
1106	Signaling by Interleukins	R-HSA-449147	Reactome	0.310630189647896	1
1107	ATF-2 transcription factor network	atf2_pathway	PID	0.313446126895523	1
1108	Adherens junction	path:hsa04520	KEGG	0.316222454332302	1
1109	AURKA Activation by TPX2	R-HSA-8854518	Reactome	0.316222454332302	1
1110	Interactions of Rev with host cellular proteins	R-HSA-177243	Reactome	0.316386867256364	1
1111	Nucleobase catabolism	R-HSA-8956319	Reactome	0.316386867256364	1
1112	signal transduction through il1r	il1rpathway	BioCarta	0.316386867256364	1
1113	Regulation of TP53 Expression and Degradation	R-HSA-6806003	Reactome	0.316386867256364	1
1114	Squalene and cholesterol biosynthesis	Squalene and cholesterol biosynthesis	EHMN	0.316386867256364	1
1115	AMPK signaling pathway	path:hsa04152	KEGG	0.316703110418551	1
1116	SUMO E3 ligases SUMOylate target proteins	R-HSA-3108232	Reactome	0.316703110418551	1
1117	Glycosphingolipid biosynthesis - ganglio series	path:hsa00604	KEGG	0.322527290118232	1
1118	Etoposide Pathway, Pharmacokinetics/Pharmacodynamics	PA2025	PharmGKB	0.322527290118232	1
1119	Cholesterol Biosynthesis Pathway	WP197	Wikipathways	0.322527290118232	1
1120	Quercetin and Nf-kB- AP-1 Induced Cell Apoptosis	WP2435	Wikipathways	0.322527290118232	1
1121	Regulation of sister chromatid separation at the metaphase-anaphase transition	WP4240	Wikipathways	0.322527290118232	1
1122	Mismatch Repair	R-HSA-5358508	Reactome	0.322527290118232	1
1123	Interleukin-4 and 13 signaling	R-HSA-6785807	Reactome	0.322527290118232	1
1124	IL-6-type cytokine receptor ligand interactions	R-HSA-6788467	Reactome	0.322527290118232	1
1125	Pentose phosphate pathway (hexose monophosphate shunt)	R-HSA-71336	Reactome	0.322527290118232	1
1126	N-Glycan antennae elongation	R-HSA-975577	Reactome	0.322527290118232	1
1127	Sumoylation by RanBP2 regulates transcriptional repression	ranbp2pathway	PID	0.322527290118232	1
1128	GRB2:SOS provides linkage to MAPK signaling for Integrins 	R-HSA-354194	Reactome	0.322527290118232	1
1129	p130Cas linkage to MAPK signaling for integrins	R-HSA-372708	Reactome	0.322527290118232	1
1130	pten dependent cell cycle arrest and apoptosis	ptenpathway	BioCarta	0.322527290118232	1
1131	Constitutive Signaling by NOTCH1 HD Domain Mutants	R-HSA-2691232	Reactome	0.322527290118232	1
1132	Signaling by NOTCH1 HD Domain Mutants in Cancer	R-HSA-2691230	Reactome	0.322527290118232	1
1133	Biopterin metabolism	Biopterin metabolism	EHMN	0.322527290118232	1
1134	A tetrasaccharide linker sequence is required for GAG synthesis	R-HSA-1971475	Reactome	0.322853547719201	1
1135	TRAF6 mediated NF-kB activation	R-HSA-933542	Reactome	0.322853547719201	1
1136	N-glycan antennae elongation in the medial/trans-Golgi	R-HSA-975576	Reactome	0.322853547719201	1
1137	Surfactant metabolism	R-HSA-5683826	Reactome	0.322853547719201	1
1138	TSH	Pathway_TSH	NetPath	0.322853547719201	1
1139	Nuclear signaling by ERBB4	R-HSA-1251985	Reactome	0.322853547719201	1
1140	Vitamin B9 (folate) metabolism	Vitamin B9 (folate) metabolism	EHMN	0.322853547719201	1
1141	IL-3 Signaling Pathway	WP286	Wikipathways	0.323715872309689	1
1142	Resolution of Sister Chromatid Cohesion	R-HSA-2500257	Reactome	0.327789406053068	1
1143	Signaling by FGFR2	R-HSA-5654738	Reactome	0.328886735299697	1
1144	PKMTs methylate histone lysines	R-HSA-3214841	Reactome	0.328886735299697	1
1145	LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production	R-HSA-3134973	Reactome	0.329715608002453	1
1146	Caffeine metabolism	path:hsa00232	KEGG	0.329715608002453	1
1147	Aromatase Inhibitor Pathway (Multiple Tissues), Pharmacodynamics	PA145011117	PharmGKB	0.329715608002453	1
1148	Pentose Phosphate Pathway (Erythrocyte)	PA165971634	PharmGKB	0.329715608002453	1
1149	Hypophosphatasia	SMP00503	SMPDB	0.329715608002453	1
1150	Plasmalogen Synthesis	SMP00479	SMPDB	0.329715608002453	1
1151	Vitamin B6 Metabolism	SMP00017	SMPDB	0.329715608002453	1
1152	Succinyl CoA: 3-ketoacid CoA transferase deficiency	SMP00569	SMPDB	0.329715608002453	1
1153	Ketone Body Metabolism	SMP00071	SMPDB	0.329715608002453	1
1154	Mitotic G2-G2-M phases	WP1859	Wikipathways	0.329715608002453	1
1155	Synthesis and Degradation of Ketone Bodies	WP311	Wikipathways	0.329715608002453	1
1156	Gastric ulcer formation	WP4026	Wikipathways	0.329715608002453	1
1157	Degradation pathway of sphingolipids, including diseases	WP4153	Wikipathways	0.329715608002453	1
1158	Steroidogenic pathway	WP4463	Wikipathways	0.329715608002453	1
1159	RUNX2 regulates chondrocyte maturation	R-HSA-8941284	Reactome	0.329715608002453	1
1160	bupropion degradation	PWY66-241	HumanCyc	0.329715608002453	1
1161	creatine-phosphate biosynthesis	PWY-6158	HumanCyc	0.329715608002453	1
1162	Keratan sulfate degradation	R-HSA-2022857	Reactome	0.329715608002453	1
1163	NGF-independant TRKA activation	R-HSA-187024	Reactome	0.329715608002453	1
1164	IRS activation	R-HSA-74713	Reactome	0.329715608002453	1
1165	pyridoxal 5,-phosphate salvage	PLPSAL-PWY	HumanCyc	0.329715608002453	1
1166	Propionyl-CoA catabolism	R-HSA-71032	Reactome	0.329715608002453	1
1167	Melanin biosynthesis	R-HSA-5662702	Reactome	0.329715608002453	1
1168	The fatty acid cycling model	R-HSA-167826	Reactome	0.329715608002453	1
1169	The proton buffering model	R-HSA-167827	Reactome	0.329715608002453	1
1170	Mitochondrial Uncoupling Proteins	R-HSA-166187	Reactome	0.329715608002453	1
1171	basic mechanism of action of ppara pparb(d) and pparg and effects on gene expression	pparpathway	BioCarta	0.329715608002453	1
1172	phospholipase c signaling pathway	plcpathway	BioCarta	0.329715608002453	1
1173	PTK6 Regulates Proteins Involved in RNA Processing	R-HSA-8849468	Reactome	0.329715608002453	1
1174	PTK6 Expression	R-HSA-8849473	Reactome	0.329715608002453	1
1175	ketolysis	PWY66-368	HumanCyc	0.329715608002453	1
1176	G2 Phase	R-HSA-68911	Reactome	0.329715608002453	1
1177	Synthesis of GDP-mannose	R-HSA-446205	Reactome	0.329715608002453	1
1178	Sperm:Oocyte Membrane Binding	R-HSA-1300652	Reactome	0.329715608002453	1
1179	pyruvate decarboxylation to acetyl CoA	PYRUVDEHYD-PWY	HumanCyc	0.329715608002453	1
1180	Negative regulation of TCF-dependent signaling by DVL-interacting proteins	R-HSA-5368598	Reactome	0.329715608002453	1
1181	Leukotriene receptors	R-HSA-391906	Reactome	0.329715608002453	1
1182	dTMP de novo biosynthesis (mitochondrial)	PWY66-385	HumanCyc	0.329715608002453	1
1183	fatty acid &alpha;-oxidation	PWY66-387	HumanCyc	0.329715608002453	1
1184	glycerol degradation	PWY-4261	HumanCyc	0.329715608002453	1
1185	tyrosine degradation	TYRFUMCAT-PWY	HumanCyc	0.329715608002453	1
1186	citrulline-nitric oxide cycle	PWY-4983	HumanCyc	0.329715608002453	1
1187	retinoate biosynthesis II	PWY-6875	HumanCyc	0.329715608002453	1
1188	Threonine catabolism	R-HSA-8849175	Reactome	0.329715608002453	1
1189	Catabolism of glucuronate to xylulose-5-phosphate	R-HSA-5661270	Reactome	0.329715608002453	1
1190	Intracellular Signalling Through Adenosine Receptor A2b and Adenosine	SMP00321	SMPDB	0.334294553414077	1
1191	G13 Signaling Pathway	WP524	Wikipathways	0.334294553414077	1
1192	Fatty acyl-CoA biosynthesis	R-HSA-75105	Reactome	0.334294553414077	1
1193	Signaling events mediated by HDAC Class II	hdac_classii_pathway	PID	0.334294553414077	1
1194	Signaling events mediated by TCPTP	tcptp_pathway	PID	0.334294553414077	1
1195	Mitochondrial Fatty Acid Beta-Oxidation	R-HSA-77289	Reactome	0.334294553414077	1
1196	Apoptotic cleavage of cellular proteins	R-HSA-111465	Reactome	0.334294553414077	1
1197	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	R-HSA-2173793	Reactome	0.334294553414077	1
1198	DNA Damage Response (only ATM dependent)	WP710	Wikipathways	0.338148312105561	1
1199	Translation Factors	WP107	Wikipathways	0.339294523562917	1
1200	TGF-beta receptor signaling	tgfbrpathway	PID	0.339294523562917	1
1201	TP53 Regulates Metabolic Genes	R-HSA-5628897	Reactome	0.341004901490604	1
1202	Fc-epsilon receptor I signaling in mast cells	fcer1pathway	PID	0.341277716763108	1
1203	The oncogenic action of 2-hydroxyglutarate	SMP02291	SMPDB	0.344528751940129	1
1204	RNA Pol II CTD phosphorylation and interaction with CE during HIV infection	R-HSA-167160	Reactome	0.344528751940129	1
1205	ZBP1(DAI) mediated induction of type I IFNs	R-HSA-1606322	Reactome	0.344528751940129	1
1206	RNA Pol II CTD phosphorylation and interaction with CE	R-HSA-77075	Reactome	0.344528751940129	1
1207	role of erk5 in neuronal survival pathway	erk5pathway	BioCarta	0.344528751940129	1
1208	corticosteroids and cardioprotection	gcrpathway	BioCarta	0.344528751940129	1
1209	Transcriptional activation of mitochondrial biogenesis	R-HSA-2151201	Reactome	0.344528751940129	1
1210	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	R-HSA-174178	Reactome	0.344528751940129	1
1211	RNA Polymerase III Transcription Initiation From Type 2 Promoter	R-HSA-76066	Reactome	0.344528751940129	1
1212	Transcriptional misregulation in cancer	path:hsa05202	KEGG	0.348996897513218	1
1213	Retrograde endocannabinoid signaling	path:hsa04723	KEGG	0.349958446246962	1
1214	Interactome of polycomb repressive complex 2 (PRC2)	WP2916	Wikipathways	0.351475474590002	1
1215	p75NTR signals via NF-kB	R-HSA-193639	Reactome	0.351475474590002	1
1216	Metabolism of nitric oxide	R-HSA-202131	Reactome	0.351475474590002	1
1217	Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	R-HSA-2162123	Reactome	0.351475474590002	1
1218	Polo-like kinase mediated events	R-HSA-156711	Reactome	0.351475474590002	1
1219	eNOS activation and regulation	R-HSA-203765	Reactome	0.351475474590002	1
1220	Rap1 signalling	R-HSA-392517	Reactome	0.351475474590002	1
1221	hypoxia-inducible factor in the cardivascular system	hifpathway	BioCarta	0.351475474590002	1
1222	human cytomegalovirus and map kinase pathways	hcmvpathway	BioCarta	0.351475474590002	1
1223	cadmium induces dna synthesis and proliferation in macrophages	cdmacpathway	BioCarta	0.351475474590002	1
1224	bone remodeling	ranklpathway	BioCarta	0.351475474590002	1
1225	Regulation of KIT signaling	R-HSA-1433559	Reactome	0.351475474590002	1
1226	LPA4-mediated signaling events	lpa4_pathway	PID	0.351475474590002	1
1227	NRIF signals cell death from the nucleus	R-HSA-205043	Reactome	0.351475474590002	1
1228	Phytanic acid peroxisomal oxidation	Phytanic acid peroxisomal oxidation	EHMN	0.351475474590002	1
1229	RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	R-HSA-8939243	Reactome	0.352244021276801	1
1230	Estrogen signaling pathway	path:hsa04915	KEGG	0.352996901691944	1
1231	Transcriptional regulation by RUNX2	R-HSA-8878166	Reactome	0.354424427481066	1
1232	Transcription of the HIV genome	R-HSA-167172	Reactome	0.354424427481066	1
1233	Downstream TCR signaling	R-HSA-202424	Reactome	0.354927491202454	1
1234	Regulation of Androgen receptor activity	ar_tf_pathway	PID	0.354927491202454	1
1235	Phase II - Conjugation of compounds	R-HSA-156580	Reactome	0.359029105164536	1
1236	Insulin signaling pathway	path:hsa04910	KEGG	0.362471602821644	1
1237	Phospholipid Biosynthesis	SMP00025	SMPDB	0.366139901728595	1
1238	Keratan sulfate biosynthesis	R-HSA-2022854	Reactome	0.366139901728595	1
1239	Processing of Capped Intronless Pre-mRNA	R-HSA-75067	Reactome	0.366139901728595	1
1240	influence of ras and rho proteins on g1 to s transition	raccycdpathway	BioCarta	0.366139901728595	1
1241	Reelin signaling pathway	reelinpathway	PID	0.366139901728595	1
1242	CDK-mediated phosphorylation and removal of Cdc6	R-HSA-69017	Reactome	0.366139901728595	1
1243	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	R-HSA-174184	Reactome	0.366139901728595	1
1244	RNA Polymerase III Transcription Initiation From Type 1 Promoter	R-HSA-76061	Reactome	0.366139901728595	1
1245	IL3-mediated signaling events	il3_pathway	PID	0.366139901728595	1
1246	Chronic myeloid leukemia	path:hsa05220	KEGG	0.367267795410283	1
1247	Leptin signaling pathway	WP2034	Wikipathways	0.367267795410283	1
1248	Lung fibrosis	WP3624	Wikipathways	0.369344021966296	1
1249	Genotoxicity pathway	WP4286	Wikipathways	0.369344021966296	1
1250	Mitotic Spindle Checkpoint	R-HSA-69618	Reactome	0.369534722855647	1
1251	Oxidative Damage	WP3941	Wikipathways	0.370195798346764	1
1252	Synthesis of PA	R-HSA-1483166	Reactome	0.370195798346764	1
1253	Apoptotic execution phase	R-HSA-75153	Reactome	0.3705881618789	1
1254	mRNA Splicing - Minor Pathway	R-HSA-72165	Reactome	0.3705881618789	1
1255	Neural Crest Differentiation	WP2064	Wikipathways	0.373107265603982	1
1256	Wnt Signaling Pathway and Pluripotency	WP399	Wikipathways	0.373107265603982	1
1257	SUMOylation	R-HSA-2990846	Reactome	0.375971017429945	1
1258	Pancreatic adenocarcinoma pathway	WP4263	Wikipathways	0.376664340650256	1
1259	G(M2)-Gangliosidosis: Variant B, Tay-sachs disease	SMP00534	SMPDB	0.379981413720328	1
1260	Nitrogen metabolism	path:hsa00910	KEGG	0.379981413720328	1
1261	Sialuria or French Type Sialuria	SMP00217	SMPDB	0.379981413720328	1
1262	Sialuria or French Type Sialuria	SMP00216	SMPDB	0.379981413720328	1
1263	Amino Sugar Metabolism	SMP00045	SMPDB	0.379981413720328	1
1264	Tay-Sachs Disease	SMP00390	SMPDB	0.379981413720328	1
1265	Insulin Signalling	SMP00391	SMPDB	0.379981413720328	1
1266	Salla Disease/Infantile Sialic Acid Storage Disease	SMP00240	SMPDB	0.379981413720328	1
1267	NOTCH1 regulation of human endothelial cell calcification	WP3413	Wikipathways	0.379981413720328	1
1268	Mitochondrial biogenesis	WP3331	Wikipathways	0.379981413720328	1
1269	Regulation of Wnt-B-catenin Signaling by Small Molecule Compounds	WP3664	Wikipathways	0.379981413720328	1
1270	Sulfation Biotransformation Reaction	WP692	Wikipathways	0.379981413720328	1
1271	TCA Cycle (aka Krebs or citric acid cycle)	WP78	Wikipathways	0.379981413720328	1
1272	Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA	R-HSA-450385	Reactome	0.379981413720328	1
1273	TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway	R-HSA-5676594	Reactome	0.379981413720328	1
1274	Assembly Of The HIV Virion	R-HSA-175474	Reactome	0.379981413720328	1
1275	Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA	R-HSA-450513	Reactome	0.379981413720328	1
1276	y branching of actin filaments	actinypathway	BioCarta	0.379981413720328	1
1277	tnfr1 signaling pathway	tnfr1pathway	BioCarta	0.379981413720328	1
1278	ucalpain and friends in cell spread	ucalpainpathway	BioCarta	0.379981413720328	1
1279	superpathway of steroid hormone biosynthesis	PWY-7305	HumanCyc	0.379981413720328	1
1280	the igf-1 receptor and longevity	longevitypathway	BioCarta	0.379981413720328	1
1281	Beta-catenin phosphorylation cascade	R-HSA-196299	Reactome	0.379981413720328	1
1282	role of pi3k subunit p85 in regulation of actin organization and cell migration	cdc42racpathway	BioCarta	0.379981413720328	1
1283	Zinc transporters	R-HSA-435354	Reactome	0.379981413720328	1
1284	dermatan sulfate biosynthesis	PWY-6571	HumanCyc	0.379981413720328	1
1285	RNA polymerase II transcribes snRNA genes	R-HSA-6807505	Reactome	0.380141217269274	1
1286	Artemisinin and Derivatives Pathway, Pharmacokinetics	PA165378192	PharmGKB	0.381268006771069	1
1287	Vitamin B6 metabolism	path:hsa00750	KEGG	0.381268006771069	1
1288	Spermidine and Spermine Biosynthesis	SMP00445	SMPDB	0.381268006771069	1
1289	Pantothenate and CoA Biosynthesis	SMP00027	SMPDB	0.381268006771069	1
1290	Refsum Disease	SMP00451	SMPDB	0.381268006771069	1
1291	Phytanic Acid Peroxisomal Oxidation	SMP00450	SMPDB	0.381268006771069	1
1292	Nicotine Metabolism	WP1600	Wikipathways	0.381268006771069	1
1293	Signaling by NOTCH1	WP2720	Wikipathways	0.381268006771069	1
1294	Demo complete	WP3418	Wikipathways	0.381268006771069	1
1295	Surfactant metabolism	WP3579	Wikipathways	0.381268006771069	1
1296	SCFA and skeletal muscle substrate metabolism	WP4030	Wikipathways	0.381268006771069	1
1297	Mitochondrial fatty acid synthesis pathway	WP4317	Wikipathways	0.381268006771069	1
1298	Synthesis of wybutosine at G37 of tRNA(Phe)	R-HSA-6782861	Reactome	0.381268006771069	1
1299	Activation of TRKA receptors	R-HSA-187015	Reactome	0.381268006771069	1
1300	selenocysteine biosynthesis	PWY-6281	HumanCyc	0.381268006771069	1
1301	zymosterol biosynthesis	PWY-6074	HumanCyc	0.381268006771069	1
1302	GDP-mannose biosynthesis	PWY-5659	HumanCyc	0.381268006771069	1
1303	Synthesis of 15-eicosatetraenoic acid derivatives	R-HSA-2142770	Reactome	0.381268006771069	1
1304	Regulation of ornithine decarboxylase (ODC)	R-HSA-350562	Reactome	0.381268006771069	1
1305	Methionine salvage pathway	R-HSA-1237112	Reactome	0.381268006771069	1
1306	Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA	R-HSA-77346	Reactome	0.381268006771069	1
1307	Protein repair	R-HSA-5676934	Reactome	0.381268006771069	1
1308	Alpha-oxidation of phytanate	R-HSA-389599	Reactome	0.381268006771069	1
1309	Synthesis of Lipoxins (LX)	R-HSA-2142700	Reactome	0.381268006771069	1
1310	mechanism of acetaminophen activity and toxicity	acetaminophenpathway	BioCarta	0.381268006771069	1
1311	proteolysis and signaling pathway of notch	notchpathway	BioCarta	0.381268006771069	1
1312	d4gdi signaling pathway	d4gdipathway	BioCarta	0.381268006771069	1
1313	PTK6 promotes HIF1A stabilization	R-HSA-8857538	Reactome	0.381268006771069	1
1314	Acyl chain remodeling of CL	R-HSA-1482798	Reactome	0.381268006771069	1
1315	IL-10 signaling	None	INOH	0.381268006771069	1
1316	Interleukin-10 signaling	R-HSA-6783783	Reactome	0.381268006771069	1
1317	Activated NTRK2 signals through CDK5	R-HSA-9032845	Reactome	0.381268006771069	1
1318	TNFR1-mediated ceramide production	R-HSA-5626978	Reactome	0.381268006771069	1
1319	deregulation of cdk5 in alzheimers disease	p35alzheimerspathway	BioCarta	0.381268006771069	1
1320	TLR3-mediated TICAM1-dependent programmed cell death	R-HSA-9013957	Reactome	0.381268006771069	1
1321	Activated NTRK2 signals through FRS2 and FRS3	R-HSA-9028731	Reactome	0.381268006771069	1
1322	IFN gamma signaling	None	INOH	0.381268006771069	1
1323	Assembly of the ORC complex at the origin of replication	R-HSA-68616	Reactome	0.381268006771069	1
1324	pentose phosphate pathway (non-oxidative branch)	NONOXIPENT-PWY	HumanCyc	0.381268006771069	1
1325	RUNX1 regulates transcription of genes involved in differentiation of myeloid cells	R-HSA-8939246	Reactome	0.381268006771069	1
1326	Sensing of DNA Double Strand Breaks	R-HSA-5693548	Reactome	0.381268006771069	1
1327	IL-23 signaling	None	INOH	0.381268006771069	1
1328	MET Receptor Activation	R-HSA-6806942	Reactome	0.381268006771069	1
1329	multi-drug resistance factors	mrppathway	BioCarta	0.381268006771069	1
1330	threonine degradation	PWY66-428	HumanCyc	0.381268006771069	1
1331	RUNX1 regulates transcription of genes involved in WNT signaling	R-HSA-8939256	Reactome	0.381268006771069	1
1332	p75NTR negatively regulates cell cycle via SC1	R-HSA-193670	Reactome	0.381268006771069	1
1333	Osteoclast differentiation	path:hsa04380	KEGG	0.385987368729991	1
1334	keratinocyte differentiation	keratinocytepathway	BioCarta	0.386250849331563	1
1335	The oncogenic action of L-2-hydroxyglutarate in  Hydroxygluaricaciduria	SMP02358	SMPDB	0.387625660230422	1
1336	Energy dependent regulation of mTOR by LKB1-AMPK	R-HSA-380972	Reactome	0.387625660230422	1
1337	Peroxisomal lipid metabolism	R-HSA-390918	Reactome	0.387625660230422	1
1338	Disassembly of the destruction complex and recruitment of AXIN to the membrane	R-HSA-4641262	Reactome	0.387625660230422	1
1339	The role of Nef in HIV-1 replication and disease pathogenesis	R-HSA-164952	Reactome	0.387625660230422	1
1340	mRNA Capping	R-HSA-72086	Reactome	0.387625660230422	1
1341	VEGFR1 specific signals	vegfr1_pathway	PID	0.387625660230422	1
1342	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	R-HSA-179419	Reactome	0.387625660230422	1
1343	BMP receptor signaling	bmppathway	PID	0.388112443271608	1
1344	Glycine Serine metabolism	None	INOH	0.388112443271608	1
1345	RNA Polymerase III Abortive And Retractive Initiation	R-HSA-749476	Reactome	0.388112443271608	1
1346	RNA Polymerase III Transcription	R-HSA-74158	Reactome	0.388112443271608	1
1347	Integrated Breast Cancer Pathway	WP1984	Wikipathways	0.397491756912554	1
1348	AGE-RAGE pathway	WP2324	Wikipathways	0.397491756912554	1
1349	Apoptosis Modulation and Signaling	WP1772	Wikipathways	0.400577266554904	1
1350	Signaling by PTK6	R-HSA-8848021	Reactome	0.401890861901703	1
1351	Signaling by PDGF	R-HSA-186797	Reactome	0.401890861901703	1
1352	Signaling by Non-Receptor Tyrosine Kinases	R-HSA-9006927	Reactome	0.401890861901703	1
1353	Recruitment of NuMA to mitotic centrosomes	R-HSA-380320	Reactome	0.405921110894552	1
1354	Porphyrin and chlorophyll metabolism	path:hsa00860	KEGG	0.405958617578844	1
1355	Fc Epsilon Receptor I Signaling in Mast Cells	SMP00358	SMPDB	0.405958617578844	1
1356	Stabilization and expansion of the E-cadherin adherens junction	ecadherin_stabilization_pathway	PID	0.405958617578844	1
1357	Plasma membrane estrogen receptor signaling	er_nongenomic_pathway	PID	0.405958617578844	1
1358	N-Glycan biosynthesis	N-Glycan biosynthesis	EHMN	0.405958617578844	1
1359	BCR	Pathway_BCR	NetPath	0.406077092520717	1
1360	Doxorubicin Pathway (Cancer Cell), Pharmacodynamics	PA165292163	PharmGKB	0.407942034257058	1
1361	Lamivudine Pathway, Pharmacokinetics/Pharmacodynamics	PA165860384	PharmGKB	0.407942034257058	1
1362	Tyrosinemia, transient, of the newborn	SMP00494	SMPDB	0.407942034257058	1
1363	Glycogen synthetase deficiency	SMP00552	SMPDB	0.407942034257058	1
1364	Glycogenosis, Type III. Cori disease, Debrancher glycogenosis	SMP00553	SMPDB	0.407942034257058	1
1365	Dopamine beta-hydroxylase deficiency	SMP00498	SMPDB	0.407942034257058	1
1366	Mucopolysaccharidosis VI. Sly syndrome	SMP00556	SMPDB	0.407942034257058	1
1367	Sucrase-isomaltase deficiency	SMP00557	SMPDB	0.407942034257058	1
1368	Glycogenosis, Type IV. Amylopectinosis, Anderson disease	SMP00554	SMPDB	0.407942034257058	1
1369	Glycogenosis, Type VI. Hers disease	SMP00555	SMPDB	0.407942034257058	1
1370	Fructose intolerance, hereditary	SMP00725	SMPDB	0.407942034257058	1
1371	Tyrosine Metabolism	SMP00006	SMPDB	0.407942034257058	1
1372	Alkaptonuria	SMP00169	SMPDB	0.407942034257058	1
1373	Monoamine oxidase-a deficiency (MAO-A)	SMP00533	SMPDB	0.407942034257058	1
1374	Hawkinsinuria	SMP00190	SMPDB	0.407942034257058	1
1375	Starch and Sucrose Metabolism	SMP00058	SMPDB	0.407942034257058	1
1376	Tyrosinemia Type I	SMP00218	SMPDB	0.407942034257058	1
1377	Lamivudine Metabolism Pathway	SMP00649	SMPDB	0.407942034257058	1
1378	Fructose and Mannose Degradation	SMP00064	SMPDB	0.407942034257058	1
1379	Fructosuria	SMP00561	SMPDB	0.407942034257058	1
1380	SREBF and miR33 in cholesterol and lipid homeostasis	WP2011	Wikipathways	0.407942034257058	1
1381	ncRNAs involved in STAT3 signaling in hepatocellular carcinoma	WP4337	Wikipathways	0.407942034257058	1
1382	Synthesis of glycosylphosphatidylinositol (GPI)	R-HSA-162710	Reactome	0.407942034257058	1
1383	ABC transporters in lipid homeostasis	R-HSA-1369062	Reactome	0.407942034257058	1
1384	Cobalamin (Cbl, vitamin B12) transport and metabolism	R-HSA-196741	Reactome	0.407942034257058	1
1385	SCF(Skp2)-mediated degradation of p27/p21	R-HSA-187577	Reactome	0.407942034257058	1
1386	oxidative stress induced gene expression via nrf2	arenrf2pathway	BioCarta	0.407942034257058	1
1387	internal ribosome entry pathway	irespathway	BioCarta	0.407942034257058	1
1388	nerve growth factor pathway (ngf)	ngfpathway	BioCarta	0.407942034257058	1
1389	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	R-HSA-6804114	Reactome	0.407942034257058	1
1390	Protein methylation	R-HSA-8876725	Reactome	0.407942034257058	1
1391	Neutrophil degranulation	R-HSA-6798695	Reactome	0.408182994152575	1
1392	Citrate cycle (TCA cycle)	path:hsa00020	KEGG	0.408930107422272	1
1393	Pentose phosphate pathway	path:hsa00030	KEGG	0.408930107422272	1
1394	Glyoxylate and dicarboxylate metabolism	path:hsa00630	KEGG	0.408930107422272	1
1395	3-Methylglutaconic Aciduria Type I	SMP00139	SMPDB	0.408930107422272	1
1396	Valine, Leucine and Isoleucine Degradation	SMP00032	SMPDB	0.408930107422272	1
1397	2-Methyl-3-Hydroxybutryl CoA Dehydrogenase Deficiency	SMP00137	SMPDB	0.408930107422272	1
1398	Isovaleric Aciduria	SMP00238	SMPDB	0.408930107422272	1
1399	3-Methylcrotonyl Coa Carboxylase Deficiency Type I	SMP00237	SMPDB	0.408930107422272	1
1400	Propionic Acidemia	SMP00236	SMPDB	0.408930107422272	1
1401	Maple Syrup Urine Disease	SMP00199	SMPDB	0.408930107422272	1
1402	3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency	SMP00138	SMPDB	0.408930107422272	1
