pathway	external_id	source	pvalue	fdr
812	Ibuprofen Action Pathway	SMP00086	SMPDB	1	1
813	Rofecoxib Action Pathway	SMP00087	SMPDB	1	1
814	Polythiazide Action Pathway	SMP00080	SMPDB	1	1
815	Methyclothiazide Action Pathway	SMP00081	SMPDB	1	1
816	Simvastatin Action Pathway	SMP00082	SMPDB	1	1
817	Acetylsalicylic Acid Action Pathway	SMP00083	SMPDB	1	1
818	Bumetanide Action Pathway	SMP00088	SMPDB	1	1
819	Pravastatin Action Pathway	SMP00089	SMPDB	1	1
820	Excitatory Neural Signalling Through 5-HTR 4 and Serotonin	SMP00309	SMPDB	1	1
821	Aminocaproic Acid Action Pathway	SMP00286	SMPDB	1	1
822	Tranexamic Acid Action Pathway	SMP00287	SMPDB	1	1
823	Urokinase Action Pathway	SMP00284	SMPDB	1	1
824	Reteplase Action Pathway	SMP00285	SMPDB	1	1
825	Streptokinase Action Pathway	SMP00282	SMPDB	1	1
826	Tenecteplase Action Pathway	SMP00283	SMPDB	1	1
827	Alteplase Action Pathway	SMP00280	SMPDB	1	1
828	Anistreplase Action Pathway	SMP00281	SMPDB	1	1
829	Disopyramide Action Pathway	SMP00325	SMPDB	1	1
830	Procainamide (Antiarrhythmic) Action Pathway	SMP00324	SMPDB	1	1
831	Phenytoin (Antiarrhythmic) Action Pathway	SMP00327	SMPDB	1	1
832	Fosphenytoin (Antiarrhythmic) Action Pathway	SMP00326	SMPDB	1	1
833	Intracellular Signalling Through Adenosine Receptor A2b and Adenosine	SMP00321	SMPDB	1	1
834	Intracellular Signalling Through Adenosine Receptor A2a and Adenosine	SMP00320	SMPDB	1	1
835	Aprotinin Action Pathway	SMP00288	SMPDB	1	1
836	Diflunisal Action Pathway	SMP00289	SMPDB	1	1
837	Carnosinuria, carnosinemia	SMP00493	SMPDB	1	1
838	Ureidopropionase deficiency	SMP00492	SMPDB	1	1
839	Sepiapterin reductase deficiency	SMP00491	SMPDB	1	1
840	Segawa syndrome	SMP00490	SMPDB	1	1
841	Tyrosine hydroxylase deficiency	SMP00497	SMPDB	1	1
842	Galactosemia III	SMP00496	SMPDB	1	1
843	Galactosemia II (GALK)	SMP00495	SMPDB	1	1
844	Tyrosinemia, transient, of the newborn	SMP00494	SMPDB	1	1
845	Glycogen synthetase deficiency	SMP00552	SMPDB	1	1
846	Glycogenosis, Type III. Cori disease, Debrancher glycogenosis	SMP00553	SMPDB	1	1
847	Beta-mercaptolactate-cysteine disulfiduria	SMP00499	SMPDB	1	1
848	Dopamine beta-hydroxylase deficiency	SMP00498	SMPDB	1	1
849	Mucopolysaccharidosis VI. Sly syndrome	SMP00556	SMPDB	1	1
850	Sucrase-isomaltase deficiency	SMP00557	SMPDB	1	1
851	Glycogenosis, Type IV. Amylopectinosis, Anderson disease	SMP00554	SMPDB	1	1
852	Glycogenosis, Type VI. Hers disease	SMP00555	SMPDB	1	1
853	Artemether Metabolism Pathway	SMP00651	SMPDB	1	1
854	Doxorubicin Metabolism Pathway	SMP00650	SMPDB	1	1
855	Rosiglitazone Metabolism Pathway	SMP00653	SMPDB	1	1
856	Mycophenolic Acid Metabolism Pathway	SMP00652	SMPDB	1	1
857	Phenindione Action Pathway	SMP00655	SMPDB	1	1
858	Warburg Effect	SMP00654	SMPDB	1	1
859	Bopindolol Action Pathway	SMP00657	SMPDB	1	1
860	Dicoumarol Action Pathway	SMP00656	SMPDB	1	1
861	Timolol Action Pathway	SMP00659	SMPDB	1	1
862	Carteolol Action Pathway	SMP00658	SMPDB	1	1
863	Omeprazole Metabolism Pathway	SMP00613	SMPDB	1	1
864	Esomeprazole Metabolism Pathway	SMP00612	SMPDB	1	1
865	Fc Epsilon Receptor I Signaling in Mast Cells	SMP00358	SMPDB	1	1
866	Purine Nucleoside Phosphorylase Deficiency	SMP00210	SMPDB	1	1
867	Pyruvate Dehydrogenase Complex Deficiency	SMP00212	SMPDB	1	1
868	S-Adenosylhomocysteine (SAH) Hydrolase Deficiency	SMP00214	SMPDB	1	1
869	Sialuria or French Type Sialuria	SMP00217	SMPDB	1	1
870	Sialuria or French Type Sialuria	SMP00216	SMPDB	1	1
871	GABA-Transaminase Deficiency	SMP00351	SMPDB	1	1
872	Leukotriene C4 Synthesis Deficiency	SMP00353	SMPDB	1	1
873	Intracellular Signalling Through Prostacyclin Receptor and Prostacyclin	SMP00354	SMPDB	1	1
874	Mitochondrial Electron Transport Chain	SMP00355	SMPDB	1	1
875	17-Beta Hydroxysteroid Dehydrogenase III Deficiency	SMP00356	SMPDB	1	1
876	Argininemia	SMP00357	SMPDB	1	1
877	Mercaptopurine Action Pathway	SMP00428	SMPDB	1	1
878	Disulfiram Action Pathway	SMP00429	SMPDB	1	1
879	Fluoxetine Action Pathway	SMP00426	SMPDB	1	1
880	Azathioprine Action Pathway	SMP00427	SMPDB	1	1
881	Citalopram Action Pathway	SMP00424	SMPDB	1	1
882	Escitalopram Action Pathway	SMP00425	SMPDB	1	1
883	Imipramine Action Pathway	SMP00422	SMPDB	1	1
884	Desipramine Action Pathway	SMP00423	SMPDB	1	1
885	Bevacizumab Action Pathway	SMP00420	SMPDB	1	1
886	Vatalanib Action Pathway	SMP00421	SMPDB	1	1
887	Bile Acid Biosynthesis	SMP00035	SMPDB	1	1
888	Sphingolipid Metabolism	SMP00034	SMPDB	1	1
889	Lysine Degradation	SMP00037	SMPDB	1	1
890	D-Arginine and D-Ornithine Metabolism	SMP00036	SMPDB	1	1
891	Pentose Phosphate Pathway	SMP00031	SMPDB	1	1
892	3-Methylglutaconic Aciduria Type I	SMP00139	SMPDB	1	1
893	Methionine Metabolism	SMP00033	SMPDB	1	1
894	Valine, Leucine and Isoleucine Degradation	SMP00032	SMPDB	1	1
895	Spironolactone Action Pathway	SMP00134	SMPDB	1	1
896	Eplerenone Action Pathway	SMP00135	SMPDB	1	1
897	2-Hydroxyglutric Aciduria (D And L Form)	SMP00136	SMPDB	1	1
898	2-Methyl-3-Hydroxybutryl CoA Dehydrogenase Deficiency	SMP00137	SMPDB	1	1
899	Steroidogenesis	SMP00130	SMPDB	1	1
900	Atorvastatin Action Pathway	SMP00131	SMPDB	1	1
901	Triamterene Action Pathway	SMP00132	SMPDB	1	1
902	Amiloride Action Pathway	SMP00133	SMPDB	1	1
903	Leucine Stimulation on Insulin Signaling	SMP00682	SMPDB	1	1
904	Levallorphan Action Pathway	SMP00683	SMPDB	1	1
905	Dimethylthiambutene Action Pathway	SMP00680	SMPDB	1	1
906	Ethylmorphine Action Pathway	SMP00681	SMPDB	1	1
907	Pentazocine Action Pathway	SMP00686	SMPDB	1	1
908	Naltrexone Action Pathway	SMP00687	SMPDB	1	1
909	Buprenorphine Action Pathway	SMP00684	SMPDB	1	1
910	Alvimopan Action Pathway	SMP00685	SMPDB	1	1
911	Dihydromorphine Action Pathway	SMP00689	SMPDB	1	1
912	Fructose intolerance, hereditary	SMP00725	SMPDB	1	1
913	Folate malabsorption, hereditary	SMP00724	SMPDB	1	1
914	Glycolysis	SMP00040	SMPDB	1	1
915	Sulfate/Sulfite Metabolism	SMP00041	SMPDB	1	1
916	Hyperlysinemia I, Familial	SMP00527	SMPDB	1	1
917	Galactose Metabolism	SMP00043	SMPDB	1	1
918	Histidine Metabolism	SMP00044	SMPDB	1	1
919	Amino Sugar Metabolism	SMP00045	SMPDB	1	1
920	Pyrimidine Metabolism	SMP00046	SMPDB	1	1
921	Nicotinate and Nicotinamide Metabolism	SMP00048	SMPDB	1	1
922	Bevantolol Action Pathway	SMP00668	SMPDB	1	1
923	Eptifibatide Action Pathway	SMP00266	SMPDB	1	1
924	Practolol Action Pathway	SMP00669	SMPDB	1	1
925	Tirofiban Action Pathway	SMP00267	SMPDB	1	1
926	Temocapril Action Pathway	SMP00733	SMPDB	1	1
927	Quinapril Metabolism Pathway	SMP00596	SMPDB	1	1
928	Ramipril Metabolism Pathway	SMP00597	SMPDB	1	1
929	Fosinopril Metabolism Pathway	SMP00594	SMPDB	1	1
930	Moexipril Metabolism Pathway	SMP00595	SMPDB	1	1
931	Cilazapril Metabolism Pathway	SMP00592	SMPDB	1	1
932	Enalapril Metabolism Pathway	SMP00593	SMPDB	1	1
933	Ibuprofen Metabolism Pathway	SMP00590	SMPDB	1	1
934	Benazepril Metabolism Pathway	SMP00591	SMPDB	1	1
935	Pantoprazole Metabolism Pathway	SMP00615	SMPDB	1	1
936	Lansoprazole Metabolism Pathway	SMP00614	SMPDB	1	1
937	Cimetidine Metabolism Pathway	SMP00617	SMPDB	1	1
938	Rabeprazole Metabolism Pathway	SMP00616	SMPDB	1	1
939	Ticlopidine Metabolism Pathway	SMP00611	SMPDB	1	1
940	Clopidogrel Metabolism Pathway	SMP00610	SMPDB	1	1
941	Spirapril Metabolism Pathway	SMP00598	SMPDB	1	1
942	Trandolapril Metabolism Pathway	SMP00599	SMPDB	1	1
943	Warfarin Action Pathway	SMP00268	SMPDB	1	1
944	Acenocoumarol Action Pathway	SMP00269	SMPDB	1	1
945	Congenital Bile Acid Synthesis Defect Type II	SMP00314	SMPDB	1	1
946	Cerebrotendinous Xanthomatosis (CTX)	SMP00315	SMPDB	1	1
947	Zellweger Syndrome	SMP00316	SMPDB	1	1
948	Capecitabine Action Pathway	SMP00469	SMPDB	1	1
949	Corticotropin Activation of Cortisol Production	SMP00310	SMPDB	1	1
950	Excitatory Neural Signalling Through 5-HTR 7 and  Serotonin 	SMP00311	SMPDB	1	1
951	Excitatory Neural Signalling Through 5-HTR 6 and Serotonin 	SMP00312	SMPDB	1	1
952	Inositol Phosphate Metabolism	SMP00462	SMPDB	1	1
953	Phosphatidylinositol Phosphate Metabolism	SMP00463	SMPDB	1	1
954	Glibenclamide Action Pathway	SMP00460	SMPDB	1	1
955	Gliclazide Action Pathway	SMP00461	SMPDB	1	1
956	Transfer of Acetyl Groups into Mitochondria	SMP00466	SMPDB	1	1
957	Trehalose Degradation	SMP00467	SMPDB	1	1
958	Vitamin K Metabolism	SMP00464	SMPDB	1	1
959	Carnitine Synthesis	SMP00465	SMPDB	1	1
960	Gamma-glutamyl-transpeptidase deficiency	SMP00501	SMPDB	1	1
961	5-oxoprolinase deficiency	SMP00500	SMPDB	1	1
962	Hypophosphatasia	SMP00503	SMPDB	1	1
963	Malonyl-coa decarboxylase deficiency	SMP00502	SMPDB	1	1
964	Hyper-IgD syndrome	SMP00509	SMPDB	1	1
965	Cholesteryl ester storage disease	SMP00508	SMPDB	1	1
966	Dobutamine Action Pathway	SMP00662	SMPDB	1	1
967	Isoprenaline Action Pathway	SMP00663	SMPDB	1	1
968	Arbutamine Action Pathway	SMP00664	SMPDB	1	1
969	Amiodarone Action Pathway	SMP00665	SMPDB	1	1
970	Alendronate Action Pathway	SMP00095	SMPDB	1	1
971	Methylmalonic Aciduria Due to Cobalamin-Related Disorders	SMP00201	SMPDB	1	1
972	Levobunolol Action Pathway	SMP00666	SMPDB	1	1
973	Metipranolol Action Pathway	SMP00667	SMPDB	1	1
974	Degradation of Superoxides	SMP00468	SMPDB	1	1
975	Familial lipoprotein lipase deficiency	SMP00530	SMPDB	1	1
976	Familial Hypercholanemia (FHCA)	SMP00317	SMPDB	1	1
977	Glycogenosis, Type VII. Tarui disease	SMP00531	SMPDB	1	1
978	Pantoprazole Action Pathway	SMP00228	SMPDB	1	1
979	Rabeprazole Action Pathway	SMP00229	SMPDB	1	1
980	Xanthine Dehydrogenase Deficiency (Xanthinuria)	SMP00220	SMPDB	1	1
981	Methionine Adenosyltransferase Deficiency	SMP00221	SMPDB	1	1
982	Glycine N-methyltransferase Deficiency	SMP00222	SMPDB	1	1
983	Esomeprazole Action Pathway	SMP00225	SMPDB	1	1
984	Omeprazole Action Pathway	SMP00226	SMPDB	1	1
985	Lansoprazole Action Pathway	SMP00227	SMPDB	1	1
986	Mexiletine Action Pathway	SMP00329	SMPDB	1	1
987	Lidocaine (Antiarrhythmic) Action Pathway	SMP00328	SMPDB	1	1
988	Congenital Bile Acid Synthesis Defect Type III	SMP00318	SMPDB	1	1
989	Lysosomal Acid Lipase Deficiency (Wolman Disease)	SMP00319	SMPDB	1	1
990	Phenylalanine and Tyrosine Metabolism	SMP00008	SMPDB	1	1
991	Ammonia Recycling	SMP00009	SMPDB	1	1
992	Pterine Biosynthesis	SMP00005	SMPDB	1	1
993	Tyrosine Metabolism	SMP00006	SMPDB	1	1
994	Beta-Alanine Metabolism	SMP00007	SMPDB	1	1
995	Citrullinemia Type I	SMP00001	SMPDB	1	1
996	Carbamoyl Phosphate Synthetase Deficiency	SMP00002	SMPDB	1	1
997	Argininosuccinic Aciduria	SMP00003	SMPDB	1	1
998	Olmesartan Action Pathway	SMP00163	SMPDB	1	1
999	Losartan Action Pathway	SMP00162	SMPDB	1	1
1000	Irbesartan Action Pathway	SMP00161	SMPDB	1	1
1001	Forasartan Action Pathway	SMP00160	SMPDB	1	1
1002	Adenylosuccinate Lyase Deficiency	SMP00167	SMPDB	1	1
1003	Valsartan Action Pathway	SMP00165	SMPDB	1	1
1004	Telmisartan Action Pathway	SMP00164	SMPDB	1	1
1005	The oncogenic action of Succinate	SMP02292	SMPDB	1	1
1006	Alkaptonuria	SMP00169	SMPDB	1	1
1007	AICA-Ribosiduria	SMP00168	SMPDB	1	1
1008	The oncogenic action of Fumarate	SMP02295	SMPDB	1	1
1009	Quinidine Action Pathway	SMP00323	SMPDB	1	1
1010	Vasopressin Regulation of Water Homeostasis	SMP00322	SMPDB	1	1
1011	Primary hyperoxaluria II, PH2	SMP00558	SMPDB	1	1
1012	Sotalol Action Pathway	SMP00660	SMPDB	1	1
1013	Pyruvate kinase deficiency	SMP00559	SMPDB	1	1
1014	Epinephrine Action Pathway	SMP00661	SMPDB	1	1
1015	Acetaminophen  Action Pathway	SMP00710	SMPDB	1	1
1016	Thyroid hormone synthesis	SMP00716	SMPDB	1	1
1017	Apparent mineralocorticoid excess syndrome	SMP00717	SMPDB	1	1
1018	3-Beta-Hydroxysteroid Dehydrogenase Deficiency	SMP00718	SMPDB	1	1
1019	2-aminoadipic 2-oxoadipic aciduria	SMP00719	SMPDB	1	1
1020	Ethacrynic Acid Action Pathway	SMP00097	SMPDB	1	1
1021	Celecoxib Action Pathway	SMP00096	SMPDB	1	1
1022	Sulindac Action Pathway	SMP00094	SMPDB	1	1
1023	Diclofenac Action Pathway	SMP00093	SMPDB	1	1
1024	Rosuvastatin Action Pathway	SMP00092	SMPDB	1	1
1025	Quinethazone Action Pathway	SMP00091	SMPDB	1	1
1026	Bendroflumethiazide Action Pathway	SMP00090	SMPDB	1	1
1027	Pyruvate dehydrogenase deficiency (E3)	SMP00550	SMPDB	1	1
1028	Lovastatin Action Pathway	SMP00099	SMPDB	1	1
1029	Ketorolac Action Pathway	SMP00098	SMPDB	1	1
1030	Betaxolol Action Pathway	SMP00299	SMPDB	1	1
1031	Atenolol Action Pathway	SMP00298	SMPDB	1	1
1032	Pyruvate dehydrogenase deficiency (E2)	SMP00551	SMPDB	1	1
1033	Alprenolol Action Pathway	SMP00297	SMPDB	1	1
1034	Acebutolol Action Pathway	SMP00296	SMPDB	1	1
1035	2-ketoglutarate dehydrogenase complex deficiency	SMP00549	SMPDB	1	1
1036	Mitochondrial complex II deficiency	SMP00548	SMPDB	1	1
1037	Trifunctional protein deficiency	SMP00545	SMPDB	1	1
1038	Long-chain-3-hydroxyacyl-coa dehydrogenase deficiency (LCHAD)	SMP00544	SMPDB	1	1
1039	Fumarase deficiency	SMP00547	SMPDB	1	1
1040	Congenital lactic acidosis	SMP00546	SMPDB	1	1
1041	Carnitine palmitoyl transferase deficiency (II)	SMP00541	SMPDB	1	1
1042	Very-long-chain acyl coa dehydrogenase deficiency (VLCAD)	SMP00540	SMPDB	1	1
1043	Methylenetetrahydrofolate Reductase Deficiency (MTHFRD)	SMP00543	SMPDB	1	1
1044	Medium chain acyl-coa dehydrogenase deficiency (MCAD)	SMP00542	SMPDB	1	1
1045	Methadone Metabolism Pathway	SMP00624	SMPDB	1	1
1046	Imipramine Metabolism Pathway	SMP00625	SMPDB	1	1
1047	Desipramine Metabolism Pathway	SMP00626	SMPDB	1	1
1048	Citalopram Metabolism Pathway	SMP00627	SMPDB	1	1
1049	Lidocaine (Local Anaesthetic) Metabolism Pathway	SMP00620	SMPDB	1	1
1050	Codeine Metabolism Pathway	SMP00621	SMPDB	1	1
1051	Morphine Metabolism Pathway	SMP00622	SMPDB	1	1
1052	Heroin Metabolism Pathway	SMP00623	SMPDB	1	1
1053	Nicotine Metabolism Pathway	SMP00628	SMPDB	1	1
1054	Adefovir Dipivoxil Metabolism Pathway	SMP00629	SMPDB	1	1
1055	Dipyridamole (Antiplatelet) Action Pathway	SMP00264	SMPDB	1	1
1056	Abciximab Action Pathway	SMP00265	SMPDB	1	1
1057	Gaucher Disease	SMP00349	SMPDB	1	1
1058	Globoid Cell Leukodystrophy	SMP00348	SMPDB	1	1
1059	Clopidogrel Action Pathway	SMP00260	SMPDB	1	1
1060	Ticlopidine Action Pathway	SMP00261	SMPDB	1	1
1061	Cilostazol Action Pathway	SMP00263	SMPDB	1	1
1062	Intracellular Signalling Through PGD2 receptor and Prostaglandin D2	SMP00343	SMPDB	1	1
1063	Hereditary Coproporphyria (HCP)	SMP00342	SMPDB	1	1
1064	Hypermethioninemia	SMP00341	SMPDB	1	1
1065	Methylenetetrahydrofolate Reductase Deficiency (MTHFRD)	SMP00340	SMPDB	1	1
1066	Metachromatic Leukodystrophy (MLD)	SMP00347	SMPDB	1	1
1067	Porphyria Variegata (PV)	SMP00346	SMPDB	1	1
1068	Congenital Erythropoietic Porphyria (CEP) or Gunther Disease	SMP00345	SMPDB	1	1
1069	Acute Intermittent Porphyria	SMP00344	SMPDB	1	1
1070	Nicotine Action Pathway	SMP00431	SMPDB	1	1
1071	Thioguanine Action Pathway	SMP00430	SMPDB	1	1
1072	Irinotecan Action Pathway	SMP00433	SMPDB	1	1
1073	Methotrexate Action Pathway	SMP00432	SMPDB	1	1
1074	Docetaxel Action Pathway	SMP00435	SMPDB	1	1
1075	Paclitaxel Action Pathway	SMP00434	SMPDB	1	1
1076	Vincristine Action Pathway	SMP00437	SMPDB	1	1
1077	Vinblastine Action Pathway	SMP00436	SMPDB	1	1
1078	Vinorelbine Action Pathway	SMP00439	SMPDB	1	1
1079	Vindesine Action Pathway	SMP00438	SMPDB	1	1
1080	Sulfite oxidase deficiency	SMP00532	SMPDB	1	1
1081	Monoamine oxidase-a deficiency (MAO-A)	SMP00533	SMPDB	1	1
1082	Adenine phosphoribosyltransferase deficiency (APRT)	SMP00535	SMPDB	1	1
1083	Mitochondrial DNA depletion syndrome	SMP00536	SMPDB	1	1
1084	Myoadenylate deaminase deficiency	SMP00537	SMPDB	1	1
1085	Capecitabine Metabolism Pathway	SMP00607	SMPDB	1	1
1086	Malate-Aspartate Shuttle	SMP00129	SMPDB	1	1
1087	Gluconeogenesis	SMP00128	SMPDB	1	1
1088	Glucose-Alanine Cycle	SMP00127	SMPDB	1	1
1089	Phenylacetate Metabolism	SMP00126	SMPDB	1	1
1090	Glycerol Phosphate Shuttle	SMP00124	SMPDB	1	1
1091	Betaine Metabolism	SMP00123	SMPDB	1	1
1092	Chlorthalidone Action Pathway	SMP00122	SMPDB	1	1
1093	Trichlormethiazide Action Pathway	SMP00121	SMPDB	1	1
1094	Naproxen Action Pathway	SMP00120	SMPDB	1	1
1095	Etoricoxib Action Pathway	SMP00695	SMPDB	1	1
1096	Carprofen Action Pathway	SMP00694	SMPDB	1	1
1097	Flurbiprofen Action Pathway	SMP00697	SMPDB	1	1
1098	Fenoprofen Action Pathway	SMP00696	SMPDB	1	1
1099	Nalbuphine Action Pathway	SMP00691	SMPDB	1	1
1100	Ketobemidone  Action Pathway	SMP00690	SMPDB	1	1
1101	Antrafenine Action Pathway	SMP00693	SMPDB	1	1
1102	Antipyrine Action Pathway	SMP00692	SMPDB	1	1
1103	Lumiracoxib Action Pathway	SMP00699	SMPDB	1	1
1104	Magnesium salicylate Action Pathway	SMP00698	SMPDB	1	1
1105	Folate Metabolism	SMP00053	SMPDB	1	1
1106	Beta Oxidation of Very Long Chain Fatty Acids	SMP00052	SMPDB	1	1
1107	Malonic Aciduria	SMP00198	SMPDB	1	1
1108	Purine Metabolism	SMP00050	SMPDB	1	1
1109	Citric Acid Cycle	SMP00057	SMPDB	1	1
1110	Fatty Acid Elongation In Mitochondria	SMP00054	SMPDB	1	1
1111	Hypoacetylaspartia	SMP00192	SMPDB	1	1
1112	Iminoglycinuria	SMP00193	SMPDB	1	1
1113	Hawkinsinuria	SMP00190	SMPDB	1	1
1114	Starch and Sucrose Metabolism	SMP00058	SMPDB	1	1
1115	Leigh Syndrome	SMP00196	SMPDB	1	1
1116	Lysinuric Protein Intolerance	SMP00197	SMPDB	1	1
1117	Lidocaine (Local Anaesthetic) Action Pathway	SMP00398	SMPDB	1	1
1118	Mepivacaine Action Pathway	SMP00399	SMPDB	1	1
1119	Chloroprocaine Action Pathway	SMP00394	SMPDB	1	1
1120	Cocaine Action Pathway	SMP00395	SMPDB	1	1
1121	Dibucaine Action Pathway	SMP00396	SMPDB	1	1
1122	Levobupivacaine Action Pathway	SMP00397	SMPDB	1	1
1123	Tay-Sachs Disease	SMP00390	SMPDB	1	1
1124	Insulin Signalling	SMP00391	SMPDB	1	1
1125	Benzocaine Action Pathway	SMP00392	SMPDB	1	1
1126	Bupivacaine Action Pathway	SMP00393	SMPDB	1	1
1127	Gastric Acid Production	SMP00589	SMPDB	1	1
1128	Muscle/Heart Contraction	SMP00588	SMPDB	1	1
1129	Gamma-Glutamyltransferase Deficiency	SMP00183	SMPDB	1	1
1130	Glycogenosis, Type IA. Von gierke disease	SMP00581	SMPDB	1	1
1131	GLUT-1 deficiency syndrome	SMP00580	SMPDB	1	1
1132	Blue diaper syndrome	SMP00583	SMPDB	1	1
1133	Joubert syndrome	SMP00582	SMPDB	1	1
1134	Lysinuric protein intolerance (LPI)	SMP00585	SMPDB	1	1
1135	Angiotensin Metabolism	SMP00587	SMPDB	1	1
1136	Coagulation 	SMP00586	SMPDB	1	1
1137	Diltiazem Action Pathway	SMP00359	SMPDB	1	1
1138	Propranolol Action Pathway	SMP00307	SMPDB	1	1
1139	Pindolol Action Pathway	SMP00306	SMPDB	1	1
1140	Penbutolol Action Pathway	SMP00305	SMPDB	1	1
1141	Oxprenolol Action Pathway	SMP00304	SMPDB	1	1
1142	Plasmalogen Synthesis	SMP00479	SMPDB	1	1
1143	Metoprolol Action Pathway	SMP00302	SMPDB	1	1
1144	Esmolol Action Pathway	SMP00301	SMPDB	1	1
1145	Bisoprolol Action Pathway	SMP00300	SMPDB	1	1
1146	Panitumumab Action Pathway	SMP00475	SMPDB	1	1
1147	Cetuximab Action Pathway	SMP00474	SMPDB	1	1
1148	Trastuzumab Action Pathway	SMP00476	SMPDB	1	1
1149	Tamoxifen Action Pathway	SMP00471	SMPDB	1	1
1150	Fluorouracil Action Pathway	SMP00470	SMPDB	1	1
1151	Gefitinib Action Pathway	SMP00473	SMPDB	1	1
1152	Erlotinib Action Pathway	SMP00472	SMPDB	1	1
1153	Glycogenosis, Type IC	SMP00574	SMPDB	1	1
1154	UMP Synthase Deiciency (Orotic Aciduria)	SMP00219	SMPDB	1	1
1155	21-hydroxylase deficiency (CYP21)	SMP00576	SMPDB	1	1
1156	Corticosterone methyl oxidase I deficiency (CMO I)	SMP00577	SMPDB	1	1
1157	Homocystinuria-megaloblastic anemia due to defect in cobalamin metabolism, cblG complementation type	SMP00570	SMPDB	1	1
1158	Pyridoxine dependency with seizures	SMP00571	SMPDB	1	1
1159	Fanconi-bickel syndrome	SMP00572	SMPDB	1	1
1160	Tyrosinemia Type I	SMP00218	SMPDB	1	1
1161	Levorphanol Action Pathway	SMP00673	SMPDB	1	1
1162	Propoxyphene Action Pathway	SMP00672	SMPDB	1	1
1163	Tramadol Action Action Pathway	SMP00671	SMPDB	1	1
1164	Bupranolol Action Pathway	SMP00670	SMPDB	1	1
1165	Corticosterone methyl oxidase II deficiency - CMO II	SMP00578	SMPDB	1	1
1166	Congenital disorder of glycosylation CDG-IId	SMP00579	SMPDB	1	1
1167	Diphenoxylate Action Pathway	SMP00675	SMPDB	1	1
1168	Anileridine Action Pathway	SMP00674	SMPDB	1	1
1169	Saccharopinuria/Hyperlysinemia II	SMP00239	SMPDB	1	1
1170	Isovaleric Aciduria	SMP00238	SMPDB	1	1
1171	Nizatidine Action Pathway	SMP00233	SMPDB	1	1
1172	Cimetidine Action Pathway	SMP00232	SMPDB	1	1
1173	Famotidine Action Pathway	SMP00231	SMPDB	1	1
1174	Ranitidine Action Pathway	SMP00230	SMPDB	1	1
1175	3-Methylcrotonyl Coa Carboxylase Deficiency Type I	SMP00237	SMPDB	1	1
1176	Propionic Acidemia	SMP00236	SMPDB	1	1
1177	Short Chain Acyl CoA Dehydrogenase Deficiency (SCAD Deficiency)	SMP00235	SMPDB	1	1
1178	Methadone Action Pathway	SMP00408	SMPDB	1	1
1179	Oxycodone Action Pathway	SMP00409	SMPDB	1	1
1180	Oxybuprocaine Action Pathway	SMP00400	SMPDB	1	1
1181	Prilocaine Action Pathway	SMP00401	SMPDB	1	1
1182	Bone Morphogenic Protein (BMP) Signalling and Regulation	WP1425	Wikipathways	1	1
1183	Procaine Action Pathway	SMP00402	SMPDB	1	1
1184	Proparacaine Action Pathway	SMP00403	SMPDB	1	1
1185	Ropivacaine Action Pathway	SMP00404	SMPDB	1	1
1186	Codeine Action Pathway	SMP00405	SMPDB	1	1
1187	Morphine Action Pathway	SMP00406	SMPDB	1	1
1188	Heroin Action Pathway	SMP00407	SMPDB	1	1
1189	Fatty acid Metabolism	SMP00051	SMPDB	1	1
1190	Maple Syrup Urine Disease	SMP00199	SMPDB	1	1
1191	Alpha Linolenic Acid and Linoleic Acid Metabolism	SMP00018	SMPDB	1	1
1192	Vitamin B6 Metabolism	SMP00017	SMPDB	1	1
1193	Propanoate Metabolism	SMP00016	SMPDB	1	1
1194	Glutathione Metabolism	SMP00015	SMPDB	1	1
1195	Cysteine Metabolism	SMP00013	SMPDB	1	1
1196	Catecholamine Biosynthesis	SMP00012	SMPDB	1	1
1197	Inositol Metabolism	SMP00011	SMPDB	1	1
1198	Nucleotide Sugars Metabolism	SMP00010	SMPDB	1	1
1199	Spirapril Action Pathway	SMP00156	SMPDB	1	1
1200	Trandolapril Action Pathway	SMP00157	SMPDB	1	1
1201	Ramipril Action Pathway	SMP00154	SMPDB	1	1
1202	Rescinnamine Action Pathway	SMP00155	SMPDB	1	1
1203	Perindopril Action Pathway	SMP00152	SMPDB	1	1
1204	Quinapril Action Pathway	SMP00153	SMPDB	1	1
1205	Lisinopril Action Pathway	SMP00150	SMPDB	1	1
1206	Moexipril Action Pathway	SMP00151	SMPDB	1	1
1207	Nebivolol Action Pathway	SMP00366	SMPDB	1	1
1208	Candesartan Action Pathway	SMP00158	SMPDB	1	1
1209	Eprosartan Action Pathway	SMP00159	SMPDB	1	1
1210	Nucleotide Excision Repair 	SMP00478	SMPDB	1	1
1211	Urea Cycle	SMP00059	SMPDB	1	1
1212	Histidinemia	SMP00191	SMPDB	1	1
1213	Trisalicylate-choline Action Pathway	SMP00703	SMPDB	1	1
1214	Nepafenac Action Pathway	SMP00702	SMPDB	1	1
1215	Phenylbutazone Action Pathway	SMP00701	SMPDB	1	1
1216	Lornoxicam Action Pathway	SMP00700	SMPDB	1	1
1217	Salsalate Action Pathway	SMP00707	SMPDB	1	1
1218	Tenoxicam Action Pathway	SMP00706	SMPDB	1	1
1219	Tiaprofenic Acid Action Pathway	SMP00705	SMPDB	1	1
1220	Tolmetin Action Pathway	SMP00704	SMPDB	1	1
