pathway	external_id	source	pvalue	fdr
1189	Diflunisal Action Pathway	SMP00289	SMPDB	1	1
1190	Carnosinuria, carnosinemia	SMP00493	SMPDB	1	1
1191	Ureidopropionase deficiency	SMP00492	SMPDB	1	1
1192	Sepiapterin reductase deficiency	SMP00491	SMPDB	1	1
1193	Segawa syndrome	SMP00490	SMPDB	1	1
1194	Tyrosine hydroxylase deficiency	SMP00497	SMPDB	1	1
1195	Galactosemia III	SMP00496	SMPDB	1	1
1196	Galactosemia II (GALK)	SMP00495	SMPDB	1	1
1197	Tyrosinemia, transient, of the newborn	SMP00494	SMPDB	1	1
1198	Glycogen synthetase deficiency	SMP00552	SMPDB	1	1
1199	Glycogenosis, Type III. Cori disease, Debrancher glycogenosis	SMP00553	SMPDB	1	1
1200	Beta-mercaptolactate-cysteine disulfiduria	SMP00499	SMPDB	1	1
1201	Dopamine beta-hydroxylase deficiency	SMP00498	SMPDB	1	1
1202	Mucopolysaccharidosis VI. Sly syndrome	SMP00556	SMPDB	1	1
1203	Sucrase-isomaltase deficiency	SMP00557	SMPDB	1	1
1204	Glycogenosis, Type IV. Amylopectinosis, Anderson disease	SMP00554	SMPDB	1	1
1205	Glycogenosis, Type VI. Hers disease	SMP00555	SMPDB	1	1
1206	Artemether Metabolism Pathway	SMP00651	SMPDB	1	1
1207	Doxorubicin Metabolism Pathway	SMP00650	SMPDB	1	1
1208	Rosiglitazone Metabolism Pathway	SMP00653	SMPDB	1	1
1209	Mycophenolic Acid Metabolism Pathway	SMP00652	SMPDB	1	1
1210	Phenindione Action Pathway	SMP00655	SMPDB	1	1
1211	Warburg Effect	SMP00654	SMPDB	1	1
1212	Bopindolol Action Pathway	SMP00657	SMPDB	1	1
1213	Dicoumarol Action Pathway	SMP00656	SMPDB	1	1
1214	Timolol Action Pathway	SMP00659	SMPDB	1	1
1215	Carteolol Action Pathway	SMP00658	SMPDB	1	1
1216	Omeprazole Metabolism Pathway	SMP00613	SMPDB	1	1
1217	Esomeprazole Metabolism Pathway	SMP00612	SMPDB	1	1
1218	Fc Epsilon Receptor I Signaling in Mast Cells	SMP00358	SMPDB	1	1
1219	Purine Nucleoside Phosphorylase Deficiency	SMP00210	SMPDB	1	1
1220	Pyruvate Dehydrogenase Complex Deficiency	SMP00212	SMPDB	1	1
1221	S-Adenosylhomocysteine (SAH) Hydrolase Deficiency	SMP00214	SMPDB	1	1
1222	Sialuria or French Type Sialuria	SMP00217	SMPDB	1	1
1223	Sialuria or French Type Sialuria	SMP00216	SMPDB	1	1
1224	Pyruvate Carboxylase Deficiency	SMP00350	SMPDB	1	1
1225	GABA-Transaminase Deficiency	SMP00351	SMPDB	1	1
1226	Primary Hyperoxaluria Type I	SMP00352	SMPDB	1	1
1227	Leukotriene C4 Synthesis Deficiency	SMP00353	SMPDB	1	1
1228	Intracellular Signalling Through Prostacyclin Receptor and Prostacyclin	SMP00354	SMPDB	1	1
1229	Mitochondrial Electron Transport Chain	SMP00355	SMPDB	1	1
1230	17-Beta Hydroxysteroid Dehydrogenase III Deficiency	SMP00356	SMPDB	1	1
1231	Argininemia	SMP00357	SMPDB	1	1
1232	Mercaptopurine Action Pathway	SMP00428	SMPDB	1	1
1233	Disulfiram Action Pathway	SMP00429	SMPDB	1	1
1234	Fluoxetine Action Pathway	SMP00426	SMPDB	1	1
1235	Azathioprine Action Pathway	SMP00427	SMPDB	1	1
1236	Citalopram Action Pathway	SMP00424	SMPDB	1	1
1237	Escitalopram Action Pathway	SMP00425	SMPDB	1	1
1238	Imipramine Action Pathway	SMP00422	SMPDB	1	1
1239	Desipramine Action Pathway	SMP00423	SMPDB	1	1
1240	Bevacizumab Action Pathway	SMP00420	SMPDB	1	1
1241	Vatalanib Action Pathway	SMP00421	SMPDB	1	1
1242	Bile Acid Biosynthesis	SMP00035	SMPDB	1	1
1243	Sphingolipid Metabolism	SMP00034	SMPDB	1	1
1244	Lysine Degradation	SMP00037	SMPDB	1	1
1245	D-Arginine and D-Ornithine Metabolism	SMP00036	SMPDB	1	1
1246	Pentose Phosphate Pathway	SMP00031	SMPDB	1	1
1247	Methionine Metabolism	SMP00033	SMPDB	1	1
1248	Spironolactone Action Pathway	SMP00134	SMPDB	1	1
1249	Eplerenone Action Pathway	SMP00135	SMPDB	1	1
1250	2-Hydroxyglutric Aciduria (D And L Form)	SMP00136	SMPDB	1	1
1251	Steroidogenesis	SMP00130	SMPDB	1	1
1252	Atorvastatin Action Pathway	SMP00131	SMPDB	1	1
1253	Triamterene Action Pathway	SMP00132	SMPDB	1	1
1254	Amiloride Action Pathway	SMP00133	SMPDB	1	1
1255	Leucine Stimulation on Insulin Signaling	SMP00682	SMPDB	1	1
1256	Levallorphan Action Pathway	SMP00683	SMPDB	1	1
1257	Dimethylthiambutene Action Pathway	SMP00680	SMPDB	1	1
1258	Ethylmorphine Action Pathway	SMP00681	SMPDB	1	1
1259	Pentazocine Action Pathway	SMP00686	SMPDB	1	1
1260	Naltrexone Action Pathway	SMP00687	SMPDB	1	1
1261	Buprenorphine Action Pathway	SMP00684	SMPDB	1	1
1262	Alvimopan Action Pathway	SMP00685	SMPDB	1	1
1263	Dihydromorphine Action Pathway	SMP00689	SMPDB	1	1
1264	Fructose intolerance, hereditary	SMP00725	SMPDB	1	1
1265	Folate malabsorption, hereditary	SMP00724	SMPDB	1	1
1266	Glycolysis	SMP00040	SMPDB	1	1
1267	Sulfate/Sulfite Metabolism	SMP00041	SMPDB	1	1
1268	Hyperlysinemia I, Familial	SMP00527	SMPDB	1	1
1269	Galactose Metabolism	SMP00043	SMPDB	1	1
1270	Histidine Metabolism	SMP00044	SMPDB	1	1
1271	Amino Sugar Metabolism	SMP00045	SMPDB	1	1
1272	Pyrimidine Metabolism	SMP00046	SMPDB	1	1
1273	Nicotinate and Nicotinamide Metabolism	SMP00048	SMPDB	1	1
1274	Bevantolol Action Pathway	SMP00668	SMPDB	1	1
1275	Eptifibatide Action Pathway	SMP00266	SMPDB	1	1
1276	Practolol Action Pathway	SMP00669	SMPDB	1	1
1277	Tirofiban Action Pathway	SMP00267	SMPDB	1	1
1278	Temocapril Action Pathway	SMP00733	SMPDB	1	1
1279	Quinapril Metabolism Pathway	SMP00596	SMPDB	1	1
1280	Ramipril Metabolism Pathway	SMP00597	SMPDB	1	1
1281	Fosinopril Metabolism Pathway	SMP00594	SMPDB	1	1
1282	Moexipril Metabolism Pathway	SMP00595	SMPDB	1	1
1283	Cilazapril Metabolism Pathway	SMP00592	SMPDB	1	1
1284	Enalapril Metabolism Pathway	SMP00593	SMPDB	1	1
1285	Ibuprofen Metabolism Pathway	SMP00590	SMPDB	1	1
1286	Benazepril Metabolism Pathway	SMP00591	SMPDB	1	1
1287	Pantoprazole Metabolism Pathway	SMP00615	SMPDB	1	1
1288	Lansoprazole Metabolism Pathway	SMP00614	SMPDB	1	1
1289	Cimetidine Metabolism Pathway	SMP00617	SMPDB	1	1
1290	Rabeprazole Metabolism Pathway	SMP00616	SMPDB	1	1
1291	Ticlopidine Metabolism Pathway	SMP00611	SMPDB	1	1
1292	Clopidogrel Metabolism Pathway	SMP00610	SMPDB	1	1
1293	Spirapril Metabolism Pathway	SMP00598	SMPDB	1	1
1294	Trandolapril Metabolism Pathway	SMP00599	SMPDB	1	1
1295	Warfarin Action Pathway	SMP00268	SMPDB	1	1
1296	Acenocoumarol Action Pathway	SMP00269	SMPDB	1	1
1297	Congenital Bile Acid Synthesis Defect Type II	SMP00314	SMPDB	1	1
1298	Cerebrotendinous Xanthomatosis (CTX)	SMP00315	SMPDB	1	1
1299	Zellweger Syndrome	SMP00316	SMPDB	1	1
1300	Capecitabine Action Pathway	SMP00469	SMPDB	1	1
1301	Corticotropin Activation of Cortisol Production	SMP00310	SMPDB	1	1
1302	Excitatory Neural Signalling Through 5-HTR 7 and  Serotonin 	SMP00311	SMPDB	1	1
1303	Excitatory Neural Signalling Through 5-HTR 6 and Serotonin 	SMP00312	SMPDB	1	1
1304	Lactic Acidemia	SMP00313	SMPDB	1	1
1305	Inositol Phosphate Metabolism	SMP00462	SMPDB	1	1
1306	Phosphatidylinositol Phosphate Metabolism	SMP00463	SMPDB	1	1
1307	Glibenclamide Action Pathway	SMP00460	SMPDB	1	1
1308	Gliclazide Action Pathway	SMP00461	SMPDB	1	1
1309	Transfer of Acetyl Groups into Mitochondria	SMP00466	SMPDB	1	1
1310	Trehalose Degradation	SMP00467	SMPDB	1	1
1311	Vitamin K Metabolism	SMP00464	SMPDB	1	1
1312	Carnitine Synthesis	SMP00465	SMPDB	1	1
1313	Gamma-glutamyl-transpeptidase deficiency	SMP00501	SMPDB	1	1
1314	5-oxoprolinase deficiency	SMP00500	SMPDB	1	1
1315	Hypophosphatasia	SMP00503	SMPDB	1	1
1316	Malonyl-coa decarboxylase deficiency	SMP00502	SMPDB	1	1
1317	Hyperornithinemia with gyrate atrophy (HOGA)	SMP00505	SMPDB	1	1
1318	Creatine deficiency, guanidinoacetate methyltransferase deficiency	SMP00504	SMPDB	1	1
1319	L-arginine:glycine amidinotransferase deficiency	SMP00507	SMPDB	1	1
1320	Hyperornithinemia-hyperammonemia-homocitrullinuria [HHH-syndrome]	SMP00506	SMPDB	1	1
1321	Hyper-IgD syndrome	SMP00509	SMPDB	1	1
1322	Cholesteryl ester storage disease	SMP00508	SMPDB	1	1
1323	Dobutamine Action Pathway	SMP00662	SMPDB	1	1
1324	Isoprenaline Action Pathway	SMP00663	SMPDB	1	1
1325	Arbutamine Action Pathway	SMP00664	SMPDB	1	1
1326	Amiodarone Action Pathway	SMP00665	SMPDB	1	1
1327	Alendronate Action Pathway	SMP00095	SMPDB	1	1
1328	Methylmalonic Aciduria Due to Cobalamin-Related Disorders	SMP00201	SMPDB	1	1
1329	Levobunolol Action Pathway	SMP00666	SMPDB	1	1
1330	Metipranolol Action Pathway	SMP00667	SMPDB	1	1
1331	Degradation of Superoxides	SMP00468	SMPDB	1	1
1332	Familial lipoprotein lipase deficiency	SMP00530	SMPDB	1	1
1333	Familial Hypercholanemia (FHCA)	SMP00317	SMPDB	1	1
1334	Glycogenosis, Type VII. Tarui disease	SMP00531	SMPDB	1	1
1335	Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency)	SMP00188	SMPDB	1	1
1336	Pantoprazole Action Pathway	SMP00228	SMPDB	1	1
1337	Rabeprazole Action Pathway	SMP00229	SMPDB	1	1
1338	Xanthine Dehydrogenase Deficiency (Xanthinuria)	SMP00220	SMPDB	1	1
1339	Methionine Adenosyltransferase Deficiency	SMP00221	SMPDB	1	1
1340	Glycine N-methyltransferase Deficiency	SMP00222	SMPDB	1	1
1341	Esomeprazole Action Pathway	SMP00225	SMPDB	1	1
1342	Omeprazole Action Pathway	SMP00226	SMPDB	1	1
1343	Lansoprazole Action Pathway	SMP00227	SMPDB	1	1
1344	Mexiletine Action Pathway	SMP00329	SMPDB	1	1
1345	Lidocaine (Antiarrhythmic) Action Pathway	SMP00328	SMPDB	1	1
1346	Congenital Bile Acid Synthesis Defect Type III	SMP00318	SMPDB	1	1
1347	Lysosomal Acid Lipase Deficiency (Wolman Disease)	SMP00319	SMPDB	1	1
1348	Phenylalanine and Tyrosine Metabolism	SMP00008	SMPDB	1	1
1349	Pterine Biosynthesis	SMP00005	SMPDB	1	1
1350	Tyrosine Metabolism	SMP00006	SMPDB	1	1
1351	Beta-Alanine Metabolism	SMP00007	SMPDB	1	1
1352	Citrullinemia Type I	SMP00001	SMPDB	1	1
1353	Carbamoyl Phosphate Synthetase Deficiency	SMP00002	SMPDB	1	1
1354	Argininosuccinic Aciduria	SMP00003	SMPDB	1	1
1355	Olmesartan Action Pathway	SMP00163	SMPDB	1	1
1356	Losartan Action Pathway	SMP00162	SMPDB	1	1
1357	Irbesartan Action Pathway	SMP00161	SMPDB	1	1
1358	Forasartan Action Pathway	SMP00160	SMPDB	1	1
1359	Adenylosuccinate Lyase Deficiency	SMP00167	SMPDB	1	1
1360	Valsartan Action Pathway	SMP00165	SMPDB	1	1
1361	Telmisartan Action Pathway	SMP00164	SMPDB	1	1
1362	The oncogenic action of Succinate	SMP02292	SMPDB	1	1
1363	Alkaptonuria	SMP00169	SMPDB	1	1
1364	AICA-Ribosiduria	SMP00168	SMPDB	1	1
1365	The oncogenic action of Fumarate	SMP02295	SMPDB	1	1
1366	Quinidine Action Pathway	SMP00323	SMPDB	1	1
1367	Vasopressin Regulation of Water Homeostasis	SMP00322	SMPDB	1	1
1368	Primary hyperoxaluria II, PH2	SMP00558	SMPDB	1	1
1369	Sotalol Action Pathway	SMP00660	SMPDB	1	1
1370	Pyruvate kinase deficiency	SMP00559	SMPDB	1	1
1371	Epinephrine Action Pathway	SMP00661	SMPDB	1	1
1372	Acetaminophen  Action Pathway	SMP00710	SMPDB	1	1
1373	Thyroid hormone synthesis	SMP00716	SMPDB	1	1
1374	Apparent mineralocorticoid excess syndrome	SMP00717	SMPDB	1	1
1375	3-Beta-Hydroxysteroid Dehydrogenase Deficiency	SMP00718	SMPDB	1	1
1376	2-aminoadipic 2-oxoadipic aciduria	SMP00719	SMPDB	1	1
1377	Ethacrynic Acid Action Pathway	SMP00097	SMPDB	1	1
1378	Celecoxib Action Pathway	SMP00096	SMPDB	1	1
1379	Sulindac Action Pathway	SMP00094	SMPDB	1	1
1380	Diclofenac Action Pathway	SMP00093	SMPDB	1	1
1381	Rosuvastatin Action Pathway	SMP00092	SMPDB	1	1
1382	Quinethazone Action Pathway	SMP00091	SMPDB	1	1
1383	Bendroflumethiazide Action Pathway	SMP00090	SMPDB	1	1
1384	Pyruvate dehydrogenase deficiency (E3)	SMP00550	SMPDB	1	1
1385	Lovastatin Action Pathway	SMP00099	SMPDB	1	1
1386	Ketorolac Action Pathway	SMP00098	SMPDB	1	1
1387	Betaxolol Action Pathway	SMP00299	SMPDB	1	1
1388	Atenolol Action Pathway	SMP00298	SMPDB	1	1
1389	Pyruvate dehydrogenase deficiency (E2)	SMP00551	SMPDB	1	1
1390	Alprenolol Action Pathway	SMP00297	SMPDB	1	1
1391	Acebutolol Action Pathway	SMP00296	SMPDB	1	1
1392	2-ketoglutarate dehydrogenase complex deficiency	SMP00549	SMPDB	1	1
1393	Mitochondrial complex II deficiency	SMP00548	SMPDB	1	1
1394	Trifunctional protein deficiency	SMP00545	SMPDB	1	1
1395	Long-chain-3-hydroxyacyl-coa dehydrogenase deficiency (LCHAD)	SMP00544	SMPDB	1	1
1396	Fumarase deficiency	SMP00547	SMPDB	1	1
1397	Congenital lactic acidosis	SMP00546	SMPDB	1	1
1398	Carnitine palmitoyl transferase deficiency (II)	SMP00541	SMPDB	1	1
1399	Very-long-chain acyl coa dehydrogenase deficiency (VLCAD)	SMP00540	SMPDB	1	1
1400	Methylenetetrahydrofolate Reductase Deficiency (MTHFRD)	SMP00543	SMPDB	1	1
1401	Medium chain acyl-coa dehydrogenase deficiency (MCAD)	SMP00542	SMPDB	1	1
1402	Methadone Metabolism Pathway	SMP00624	SMPDB	1	1
1403	Imipramine Metabolism Pathway	SMP00625	SMPDB	1	1
1404	Desipramine Metabolism Pathway	SMP00626	SMPDB	1	1
1405	Citalopram Metabolism Pathway	SMP00627	SMPDB	1	1
1406	Lidocaine (Local Anaesthetic) Metabolism Pathway	SMP00620	SMPDB	1	1
1407	Codeine Metabolism Pathway	SMP00621	SMPDB	1	1
1408	Morphine Metabolism Pathway	SMP00622	SMPDB	1	1
1409	Heroin Metabolism Pathway	SMP00623	SMPDB	1	1
1410	Nicotine Metabolism Pathway	SMP00628	SMPDB	1	1
1411	Adefovir Dipivoxil Metabolism Pathway	SMP00629	SMPDB	1	1
1412	Dipyridamole (Antiplatelet) Action Pathway	SMP00264	SMPDB	1	1
1413	Abciximab Action Pathway	SMP00265	SMPDB	1	1
1414	Gaucher Disease	SMP00349	SMPDB	1	1
1415	Globoid Cell Leukodystrophy	SMP00348	SMPDB	1	1
1416	Clopidogrel Action Pathway	SMP00260	SMPDB	1	1
1417	Ticlopidine Action Pathway	SMP00261	SMPDB	1	1
1418	Cilostazol Action Pathway	SMP00263	SMPDB	1	1
1419	Intracellular Signalling Through PGD2 receptor and Prostaglandin D2	SMP00343	SMPDB	1	1
1420	Hereditary Coproporphyria (HCP)	SMP00342	SMPDB	1	1
1421	Hypermethioninemia	SMP00341	SMPDB	1	1
1422	Methylenetetrahydrofolate Reductase Deficiency (MTHFRD)	SMP00340	SMPDB	1	1
1423	Metachromatic Leukodystrophy (MLD)	SMP00347	SMPDB	1	1
1424	Porphyria Variegata (PV)	SMP00346	SMPDB	1	1
1425	Congenital Erythropoietic Porphyria (CEP) or Gunther Disease	SMP00345	SMPDB	1	1
1426	Acute Intermittent Porphyria	SMP00344	SMPDB	1	1
1427	Nicotine Action Pathway	SMP00431	SMPDB	1	1
1428	Thioguanine Action Pathway	SMP00430	SMPDB	1	1
1429	Irinotecan Action Pathway	SMP00433	SMPDB	1	1
1430	Methotrexate Action Pathway	SMP00432	SMPDB	1	1
1431	Docetaxel Action Pathway	SMP00435	SMPDB	1	1
1432	Paclitaxel Action Pathway	SMP00434	SMPDB	1	1
1433	Vincristine Action Pathway	SMP00437	SMPDB	1	1
1434	Vinblastine Action Pathway	SMP00436	SMPDB	1	1
1435	Vinorelbine Action Pathway	SMP00439	SMPDB	1	1
1436	Vindesine Action Pathway	SMP00438	SMPDB	1	1
1437	Sulfite oxidase deficiency	SMP00532	SMPDB	1	1
1438	Monoamine oxidase-a deficiency (MAO-A)	SMP00533	SMPDB	1	1
1439	Adenine phosphoribosyltransferase deficiency (APRT)	SMP00535	SMPDB	1	1
1440	Mitochondrial DNA depletion syndrome	SMP00536	SMPDB	1	1
1441	Myoadenylate deaminase deficiency	SMP00537	SMPDB	1	1
1442	Capecitabine Metabolism Pathway	SMP00607	SMPDB	1	1
1443	Malate-Aspartate Shuttle	SMP00129	SMPDB	1	1
1444	Gluconeogenesis	SMP00128	SMPDB	1	1
1445	Glucose-Alanine Cycle	SMP00127	SMPDB	1	1
1446	Phenylacetate Metabolism	SMP00126	SMPDB	1	1
1447	Glycerol Phosphate Shuttle	SMP00124	SMPDB	1	1
1448	Betaine Metabolism	SMP00123	SMPDB	1	1
1449	Chlorthalidone Action Pathway	SMP00122	SMPDB	1	1
1450	Trichlormethiazide Action Pathway	SMP00121	SMPDB	1	1
1451	Naproxen Action Pathway	SMP00120	SMPDB	1	1
1452	Etoricoxib Action Pathway	SMP00695	SMPDB	1	1
1453	Carprofen Action Pathway	SMP00694	SMPDB	1	1
1454	Flurbiprofen Action Pathway	SMP00697	SMPDB	1	1
1455	Fenoprofen Action Pathway	SMP00696	SMPDB	1	1
1456	Nalbuphine Action Pathway	SMP00691	SMPDB	1	1
1457	Ketobemidone  Action Pathway	SMP00690	SMPDB	1	1
1458	Antrafenine Action Pathway	SMP00693	SMPDB	1	1
1459	Antipyrine Action Pathway	SMP00692	SMPDB	1	1
1460	Lumiracoxib Action Pathway	SMP00699	SMPDB	1	1
1461	Magnesium salicylate Action Pathway	SMP00698	SMPDB	1	1
1462	Folate Metabolism	SMP00053	SMPDB	1	1
1463	Beta Oxidation of Very Long Chain Fatty Acids	SMP00052	SMPDB	1	1
1464	Malonic Aciduria	SMP00198	SMPDB	1	1
1465	Purine Metabolism	SMP00050	SMPDB	1	1
1466	Citric Acid Cycle	SMP00057	SMPDB	1	1
1467	Alanine Metabolism	SMP00055	SMPDB	1	1
1468	Fatty Acid Elongation In Mitochondria	SMP00054	SMPDB	1	1
1469	Hypoacetylaspartia	SMP00192	SMPDB	1	1
1470	Iminoglycinuria	SMP00193	SMPDB	1	1
1471	Hawkinsinuria	SMP00190	SMPDB	1	1
1472	Starch and Sucrose Metabolism	SMP00058	SMPDB	1	1
1473	Leigh Syndrome	SMP00196	SMPDB	1	1
1474	Lysinuric Protein Intolerance	SMP00197	SMPDB	1	1
1475	Lidocaine (Local Anaesthetic) Action Pathway	SMP00398	SMPDB	1	1
1476	Mepivacaine Action Pathway	SMP00399	SMPDB	1	1
1477	Chloroprocaine Action Pathway	SMP00394	SMPDB	1	1
1478	Cocaine Action Pathway	SMP00395	SMPDB	1	1
1479	Dibucaine Action Pathway	SMP00396	SMPDB	1	1
1480	Levobupivacaine Action Pathway	SMP00397	SMPDB	1	1
1481	Tay-Sachs Disease	SMP00390	SMPDB	1	1
1482	Insulin Signalling	SMP00391	SMPDB	1	1
1483	Benzocaine Action Pathway	SMP00392	SMPDB	1	1
1484	Bupivacaine Action Pathway	SMP00393	SMPDB	1	1
1485	Gastric Acid Production	SMP00589	SMPDB	1	1
1486	Muscle/Heart Contraction	SMP00588	SMPDB	1	1
1487	Gamma-Glutamyltransferase Deficiency	SMP00183	SMPDB	1	1
1488	Glycogenosis, Type IA. Von gierke disease	SMP00581	SMPDB	1	1
1489	GLUT-1 deficiency syndrome	SMP00580	SMPDB	1	1
1490	Blue diaper syndrome	SMP00583	SMPDB	1	1
1491	Joubert syndrome	SMP00582	SMPDB	1	1
1492	Lysinuric protein intolerance (LPI)	SMP00585	SMPDB	1	1
1493	Angiotensin Metabolism	SMP00587	SMPDB	1	1
1494	Coagulation 	SMP00586	SMPDB	1	1
1495	Diltiazem Action Pathway	SMP00359	SMPDB	1	1
1496	Propranolol Action Pathway	SMP00307	SMPDB	1	1
1497	Pindolol Action Pathway	SMP00306	SMPDB	1	1
1498	Penbutolol Action Pathway	SMP00305	SMPDB	1	1
1499	Oxprenolol Action Pathway	SMP00304	SMPDB	1	1
1500	Plasmalogen Synthesis	SMP00479	SMPDB	1	1
1501	Metoprolol Action Pathway	SMP00302	SMPDB	1	1
1502	Esmolol Action Pathway	SMP00301	SMPDB	1	1
1503	Bisoprolol Action Pathway	SMP00300	SMPDB	1	1
1504	Panitumumab Action Pathway	SMP00475	SMPDB	1	1
1505	Cetuximab Action Pathway	SMP00474	SMPDB	1	1
1506	Trastuzumab Action Pathway	SMP00476	SMPDB	1	1
1507	Tamoxifen Action Pathway	SMP00471	SMPDB	1	1
1508	Fluorouracil Action Pathway	SMP00470	SMPDB	1	1
1509	Gefitinib Action Pathway	SMP00473	SMPDB	1	1
1510	Erlotinib Action Pathway	SMP00472	SMPDB	1	1
1511	Glycogenosis, Type IC	SMP00574	SMPDB	1	1
1512	UMP Synthase Deiciency (Orotic Aciduria)	SMP00219	SMPDB	1	1
1513	21-hydroxylase deficiency (CYP21)	SMP00576	SMPDB	1	1
1514	Corticosterone methyl oxidase I deficiency (CMO I)	SMP00577	SMPDB	1	1
1515	Homocystinuria-megaloblastic anemia due to defect in cobalamin metabolism, cblG complementation type	SMP00570	SMPDB	1	1
1516	Pyridoxine dependency with seizures	SMP00571	SMPDB	1	1
1517	Fanconi-bickel syndrome	SMP00572	SMPDB	1	1
1518	Tyrosinemia Type I	SMP00218	SMPDB	1	1
1519	Levorphanol Action Pathway	SMP00673	SMPDB	1	1
1520	Propoxyphene Action Pathway	SMP00672	SMPDB	1	1
1521	Tramadol Action Action Pathway	SMP00671	SMPDB	1	1
1522	Bupranolol Action Pathway	SMP00670	SMPDB	1	1
1523	Corticosterone methyl oxidase II deficiency - CMO II	SMP00578	SMPDB	1	1
1524	Congenital disorder of glycosylation CDG-IId	SMP00579	SMPDB	1	1
1525	Diphenoxylate Action Pathway	SMP00675	SMPDB	1	1
1526	Anileridine Action Pathway	SMP00674	SMPDB	1	1
1527	Saccharopinuria/Hyperlysinemia II	SMP00239	SMPDB	1	1
1528	Nizatidine Action Pathway	SMP00233	SMPDB	1	1
1529	Cimetidine Action Pathway	SMP00232	SMPDB	1	1
1530	Famotidine Action Pathway	SMP00231	SMPDB	1	1
1531	Ranitidine Action Pathway	SMP00230	SMPDB	1	1
1532	Short Chain Acyl CoA Dehydrogenase Deficiency (SCAD Deficiency)	SMP00235	SMPDB	1	1
1533	Methadone Action Pathway	SMP00408	SMPDB	1	1
1534	Oxycodone Action Pathway	SMP00409	SMPDB	1	1
1535	Oxybuprocaine Action Pathway	SMP00400	SMPDB	1	1
1536	Prilocaine Action Pathway	SMP00401	SMPDB	1	1
1537	Bone Morphogenic Protein (BMP) Signalling and Regulation	WP1425	Wikipathways	1	1
1538	Procaine Action Pathway	SMP00402	SMPDB	1	1
1539	Proparacaine Action Pathway	SMP00403	SMPDB	1	1
1540	Ropivacaine Action Pathway	SMP00404	SMPDB	1	1
1541	Codeine Action Pathway	SMP00405	SMPDB	1	1
1542	Morphine Action Pathway	SMP00406	SMPDB	1	1
1543	Heroin Action Pathway	SMP00407	SMPDB	1	1
1544	Fatty acid Metabolism	SMP00051	SMPDB	1	1
1545	Alpha Linolenic Acid and Linoleic Acid Metabolism	SMP00018	SMPDB	1	1
1546	Vitamin B6 Metabolism	SMP00017	SMPDB	1	1
1547	Propanoate Metabolism	SMP00016	SMPDB	1	1
1548	Glutathione Metabolism	SMP00015	SMPDB	1	1
1549	Cysteine Metabolism	SMP00013	SMPDB	1	1
1550	Catecholamine Biosynthesis	SMP00012	SMPDB	1	1
1551	Inositol Metabolism	SMP00011	SMPDB	1	1
1552	Nucleotide Sugars Metabolism	SMP00010	SMPDB	1	1
1553	Spirapril Action Pathway	SMP00156	SMPDB	1	1
1554	Trandolapril Action Pathway	SMP00157	SMPDB	1	1
1555	Ramipril Action Pathway	SMP00154	SMPDB	1	1
1556	Rescinnamine Action Pathway	SMP00155	SMPDB	1	1
1557	Perindopril Action Pathway	SMP00152	SMPDB	1	1
1558	Quinapril Action Pathway	SMP00153	SMPDB	1	1
1559	Lisinopril Action Pathway	SMP00150	SMPDB	1	1
1560	Moexipril Action Pathway	SMP00151	SMPDB	1	1
1561	Nebivolol Action Pathway	SMP00366	SMPDB	1	1
1562	Candesartan Action Pathway	SMP00158	SMPDB	1	1
1563	Eprosartan Action Pathway	SMP00159	SMPDB	1	1
1564	Nucleotide Excision Repair 	SMP00478	SMPDB	1	1
1565	Urea Cycle	SMP00059	SMPDB	1	1
1566	Histidinemia	SMP00191	SMPDB	1	1
1567	Trisalicylate-choline Action Pathway	SMP00703	SMPDB	1	1
1568	Nepafenac Action Pathway	SMP00702	SMPDB	1	1
1569	Phenylbutazone Action Pathway	SMP00701	SMPDB	1	1
1570	Lornoxicam Action Pathway	SMP00700	SMPDB	1	1
1571	Salsalate Action Pathway	SMP00707	SMPDB	1	1
1572	Tenoxicam Action Pathway	SMP00706	SMPDB	1	1
1573	Tiaprofenic Acid Action Pathway	SMP00705	SMPDB	1	1
1574	Tolmetin Action Pathway	SMP00704	SMPDB	1	1
1575	Salicylic Acid Action Pathway	SMP00709	SMPDB	1	1
1576	Salicylate-sodium Action Pathway	SMP00708	SMPDB	1	1
1577	Glucose-6-phosphate dehydrogenase deficiency	SMP00518	SMPDB	1	1
1578	Ribose-5-phosphate isomerase deficiency	SMP00519	SMPDB	1	1
1579	Glutaminolysis and Cancer	SMP02298	SMPDB	1	1
1580	Tramadol Metabolism Pathway	SMP00637	SMPDB	1	1
1581	Venlafaxine Metabolism Pathway	SMP00636	SMPDB	1	1
1582	Carbamazepine Metabolism Pathway	SMP00634	SMPDB	1	1
1583	Felbamate Metabolism Pathway	SMP00633	SMPDB	1	1
1584	Mevalonic aciduria	SMP00510	SMPDB	1	1
1585	Prednisone Metabolism Pathway	SMP00631	SMPDB	1	1
1586	Tenofovir Metabolism Pathway	SMP00630	SMPDB	1	1
1587	Wolman disease	SMP00511	SMPDB	1	1
1588	The oncogenic action of 2-hydroxyglutarate	SMP02291	SMPDB	1	1
1589	Clomipramine Metabolism Pathway	SMP00639	SMPDB	1	1
1590	Oxidation of Branched Chain Fatty Acids	SMP00030	SMPDB	1	1
1591	Cystinuria	SMP00723	SMPDB	1	1
1592	Bivalirudin Action Pathway	SMP00277	SMPDB	1	1
